"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"9041","334.578009429","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","308","37953","1883","Publish Message (id=308) [Deviceb'Device - 1']"
"9042","334.581303685","192.168.15.3","192.168.15.4","MQTT","70","","308","1883","37953","Publish Ack (id=308)"
"9050","335.583761967","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","309","37953","1883","Publish Message (id=309) [Deviceb'Device - 1']"
"9051","335.586475607","192.168.15.3","192.168.15.4","MQTT","70","","309","1883","37953","Publish Ack (id=309)"
"9062","336.589111502","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","310","37953","1883","Publish Message (id=310) [Deviceb'Device - 1']"
"9063","336.591869315","192.168.15.3","192.168.15.4","MQTT","70","","310","1883","37953","Publish Ack (id=310)"
"9094","337.594583042","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","311","37953","1883","Publish Message (id=311) [Deviceb'Device - 1']"
"9095","337.597243422","192.168.15.3","192.168.15.4","MQTT","70","","311","1883","37953","Publish Ack (id=311)"
"9101","338.599789731","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","312","37953","1883","Publish Message (id=312) [Deviceb'Device - 1']"
"9102","338.602523368","192.168.15.3","192.168.15.4","MQTT","70","","312","1883","37953","Publish Ack (id=312)"
"9108","339.605231609","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","313","37953","1883","Publish Message (id=313) [Deviceb'Device - 1']"
"9109","339.607896567","192.168.15.3","192.168.15.4","MQTT","70","","313","1883","37953","Publish Ack (id=313)"
"9116","340.609859548","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","314","37953","1883","Publish Message (id=314) [Deviceb'Device - 1']"
"9117","340.612383611","192.168.15.3","192.168.15.4","MQTT","70","","314","1883","37953","Publish Ack (id=314)"
"9125","341.615036241","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","315","37953","1883","Publish Message (id=315) [Deviceb'Device - 1']"
"9126","341.617649171","192.168.15.3","192.168.15.4","MQTT","70","","315","1883","37953","Publish Ack (id=315)"
"9135","342.619948780","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","316","37953","1883","Publish Message (id=316) [Deviceb'Device - 1']"
"9136","342.622565136","192.168.15.3","192.168.15.4","MQTT","70","","316","1883","37953","Publish Ack (id=316)"
"9142","343.624682249","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","317","37953","1883","Publish Message (id=317) [Deviceb'Device - 1']"
"9143","343.627429142","192.168.15.3","192.168.15.4","MQTT","70","","317","1883","37953","Publish Ack (id=317)"
"9163","344.629555056","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","318","37953","1883","Publish Message (id=318) [Deviceb'Device - 1']"
"9164","344.632210256","192.168.15.3","192.168.15.4","MQTT","70","","318","1883","37953","Publish Ack (id=318)"
"9169","345.634392535","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","319","37953","1883","Publish Message (id=319) [Deviceb'Device - 1']"
"9170","345.637111895","192.168.15.3","192.168.15.4","MQTT","70","","319","1883","37953","Publish Ack (id=319)"
"9175","346.639871778","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","320","37953","1883","Publish Message (id=320) [Deviceb'Device - 1']"
"9176","346.642706617","192.168.15.3","192.168.15.4","MQTT","70","","320","1883","37953","Publish Ack (id=320)"
"9186","347.645082053","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","321","37953","1883","Publish Message (id=321) [Deviceb'Device - 1']"
"9187","347.648374405","192.168.15.3","192.168.15.4","MQTT","70","","321","1883","37953","Publish Ack (id=321)"
"9193","348.650781908","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","322","37953","1883","Publish Message (id=322) [Deviceb'Device - 1']"
"9194","348.653430174","192.168.15.3","192.168.15.4","MQTT","70","","322","1883","37953","Publish Ack (id=322)"
"9202","349.656398904","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","323","37953","1883","Publish Message (id=323) [Deviceb'Device - 1']"
"9203","349.659051799","192.168.15.3","192.168.15.4","MQTT","70","","323","1883","37953","Publish Ack (id=323)"
"9209","350.661529458","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","324","37953","1883","Publish Message (id=324) [Deviceb'Device - 1']"
"9210","350.664176312","192.168.15.3","192.168.15.4","MQTT","70","","324","1883","37953","Publish Ack (id=324)"
"9216","351.666175855","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","325","37953","1883","Publish Message (id=325) [Deviceb'Device - 1']"
"9217","351.668752967","192.168.15.3","192.168.15.4","MQTT","70","","325","1883","37953","Publish Ack (id=325)"
"9222","352.670918050","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","326","37953","1883","Publish Message (id=326) [Deviceb'Device - 1']"
"9223","352.673610430","192.168.15.3","192.168.15.4","MQTT","70","","326","1883","37953","Publish Ack (id=326)"
"9229","353.675989022","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","327","37953","1883","Publish Message (id=327) [Deviceb'Device - 1']"
"9230","353.678686331","192.168.15.3","192.168.15.4","MQTT","70","","327","1883","37953","Publish Ack (id=327)"
"9236","354.681118249","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","328","37953","1883","Publish Message (id=328) [Deviceb'Device - 1']"
"9237","354.683770453","192.168.15.3","192.168.15.4","MQTT","70","","328","1883","37953","Publish Ack (id=328)"
"9245","355.685963417","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","329","37953","1883","Publish Message (id=329) [Deviceb'Device - 1']"
"9246","355.688585715","192.168.15.3","192.168.15.4","MQTT","70","","329","1883","37953","Publish Ack (id=329)"
"9252","356.695410066","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","330","37953","1883","Publish Message (id=330) [Deviceb'Device - 1']"
"9253","356.698089772","192.168.15.3","192.168.15.4","MQTT","70","","330","1883","37953","Publish Ack (id=330)"
"9262","357.700424497","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","331","37953","1883","Publish Message (id=331) [Deviceb'Device - 1']"
"9263","357.703100867","192.168.15.3","192.168.15.4","MQTT","70","","331","1883","37953","Publish Ack (id=331)"
"9282","358.705491926","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","332","37953","1883","Publish Message (id=332) [Deviceb'Device - 1']"
"9283","358.708146865","192.168.15.3","192.168.15.4","MQTT","70","","332","1883","37953","Publish Ack (id=332)"
"9292","359.709995878","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","333","37953","1883","Publish Message (id=333) [Deviceb'Device - 1']"
"9293","359.712565746","192.168.15.3","192.168.15.4","MQTT","70","","333","1883","37953","Publish Ack (id=333)"
"9299","360.715292793","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","334","37953","1883","Publish Message (id=334) [Deviceb'Device - 1']"
"9300","360.718020480","192.168.15.3","192.168.15.4","MQTT","70","","334","1883","37953","Publish Ack (id=334)"
"9306","361.719927047","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","335","37953","1883","Publish Message (id=335) [Deviceb'Device - 1']"
"9307","361.722772516","192.168.15.3","192.168.15.4","MQTT","70","","335","1883","37953","Publish Ack (id=335)"
"9316","362.725612391","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","336","37953","1883","Publish Message (id=336) [Deviceb'Device - 1']"
"9317","362.728308107","192.168.15.3","192.168.15.4","MQTT","70","","336","1883","37953","Publish Ack (id=336)"
"9323","363.730908312","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","337","37953","1883","Publish Message (id=337) [Deviceb'Device - 1']"
"9324","363.733564202","192.168.15.3","192.168.15.4","MQTT","70","","337","1883","37953","Publish Ack (id=337)"
"9332","364.735400034","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","338","37953","1883","Publish Message (id=338) [Deviceb'Device - 1']"
"9333","364.738076073","192.168.15.3","192.168.15.4","MQTT","70","","338","1883","37953","Publish Ack (id=338)"
"9342","365.741188391","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","339","37953","1883","Publish Message (id=339) [Deviceb'Device - 1']"
"9343","365.743934092","192.168.15.3","192.168.15.4","MQTT","70","","339","1883","37953","Publish Ack (id=339)"
"9349","366.746226000","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","340","37953","1883","Publish Message (id=340) [Deviceb'Device - 1']"
"9350","366.748916375","192.168.15.3","192.168.15.4","MQTT","70","","340","1883","37953","Publish Ack (id=340)"
"9367","367.751309691","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","341","37953","1883","Publish Message (id=341) [Deviceb'Device - 1']"
"9368","367.754048849","192.168.15.3","192.168.15.4","MQTT","70","","341","1883","37953","Publish Ack (id=341)"
"9393","368.756547882","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","342","37953","1883","Publish Message (id=342) [Deviceb'Device - 1']"
"9394","368.759276149","192.168.15.3","192.168.15.4","MQTT","70","","342","1883","37953","Publish Ack (id=342)"
"9423","369.761639312","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","343","37953","1883","Publish Message (id=343) [Deviceb'Device - 1']"
"9424","369.764325170","192.168.15.3","192.168.15.4","MQTT","70","","343","1883","37953","Publish Ack (id=343)"
"9433","370.766795181","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","344","37953","1883","Publish Message (id=344) [Deviceb'Device - 1']"
"9434","370.769580446","192.168.15.3","192.168.15.4","MQTT","70","","344","1883","37953","Publish Ack (id=344)"
"9440","371.771922644","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","345","37953","1883","Publish Message (id=345) [Deviceb'Device - 1']"
"9441","371.774558367","192.168.15.3","192.168.15.4","MQTT","70","","345","1883","37953","Publish Ack (id=345)"
"9453","372.776817202","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","346","37953","1883","Publish Message (id=346) [Deviceb'Device - 1']"
"9454","372.780316504","192.168.15.3","192.168.15.4","MQTT","70","","346","1883","37953","Publish Ack (id=346)"
"9464","373.782831361","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","347","37953","1883","Publish Message (id=347) [Deviceb'Device - 1']"
"9465","373.785469869","192.168.15.3","192.168.15.4","MQTT","70","","347","1883","37953","Publish Ack (id=347)"
"9471","374.787299460","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","348","37953","1883","Publish Message (id=348) [Deviceb'Device - 1']"
"9472","374.789931526","192.168.15.3","192.168.15.4","MQTT","70","","348","1883","37953","Publish Ack (id=348)"
"9482","375.792097116","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","349","37953","1883","Publish Message (id=349) [Deviceb'Device - 1']"
"9483","375.794776772","192.168.15.3","192.168.15.4","MQTT","70","","349","1883","37953","Publish Ack (id=349)"
"9489","376.797478443","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","350","37953","1883","Publish Message (id=350) [Deviceb'Device - 1']"
"9490","376.800271673","192.168.15.3","192.168.15.4","MQTT","70","","350","1883","37953","Publish Ack (id=350)"
"9501","377.801739712","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","351","37953","1883","Publish Message (id=351) [Deviceb'Device - 1']"
"9502","377.807751354","192.168.15.3","192.168.15.4","MQTT","70","","351","1883","37953","Publish Ack (id=351)"
"9508","378.810413974","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","352","37953","1883","Publish Message (id=352) [Deviceb'Device - 1']"
"9509","378.813205811","192.168.15.3","192.168.15.4","MQTT","70","","352","1883","37953","Publish Ack (id=352)"
"9515","379.815755636","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","353","37953","1883","Publish Message (id=353) [Deviceb'Device - 1']"
"9516","379.818430212","192.168.15.3","192.168.15.4","MQTT","70","","353","1883","37953","Publish Ack (id=353)"
"9524","380.820563450","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","354","37953","1883","Publish Message (id=354) [Deviceb'Device - 1']"
"9525","380.823272021","192.168.15.3","192.168.15.4","MQTT","70","","354","1883","37953","Publish Ack (id=354)"
"9531","381.825207330","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","355","37953","1883","Publish Message (id=355) [Deviceb'Device - 1']"
"9532","381.827835879","192.168.15.3","192.168.15.4","MQTT","70","","355","1883","37953","Publish Ack (id=355)"
"9545","382.830809995","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","356","37953","1883","Publish Message (id=356) [Deviceb'Device - 1']"
"9546","382.833493978","192.168.15.3","192.168.15.4","MQTT","70","","356","1883","37953","Publish Ack (id=356)"
"9552","383.834974966","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","357","37953","1883","Publish Message (id=357) [Deviceb'Device - 1']"
"9553","383.837608835","192.168.15.3","192.168.15.4","MQTT","70","","357","1883","37953","Publish Ack (id=357)"
"9579","384.839430872","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","358","37953","1883","Publish Message (id=358) [Deviceb'Device - 1']"
"9580","384.842047239","192.168.15.3","192.168.15.4","MQTT","70","","358","1883","37953","Publish Ack (id=358)"
"9588","385.843926100","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","359","37953","1883","Publish Message (id=359) [Deviceb'Device - 1']"
"9589","385.846647164","192.168.15.3","192.168.15.4","MQTT","70","","359","1883","37953","Publish Ack (id=359)"
"9596","386.848502795","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","360","37953","1883","Publish Message (id=360) [Deviceb'Device - 1']"
"9597","386.851102179","192.168.15.3","192.168.15.4","MQTT","70","","360","1883","37953","Publish Ack (id=360)"
"9609","387.852153224","192.168.15.4","192.168.15.3","MQTT","68","","","37953","1883","Ping Request"
"9610","387.854763078","192.168.15.3","192.168.15.4","MQTT","68","","","1883","37953","Ping Response"
"9611","387.854787043","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","361","37953","1883","Publish Message (id=361) [Deviceb'Device - 1']"
"9612","387.857401976","192.168.15.3","192.168.15.4","MQTT","70","","361","1883","37953","Publish Ack (id=361)"
"9620","388.859355931","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","362","37953","1883","Publish Message (id=362) [Deviceb'Device - 1']"
"9621","388.861995862","192.168.15.3","192.168.15.4","MQTT","70","","362","1883","37953","Publish Ack (id=362)"
"9630","389.864250611","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","363","37953","1883","Publish Message (id=363) [Deviceb'Device - 1']"
"9631","389.866900340","192.168.15.3","192.168.15.4","MQTT","70","","363","1883","37953","Publish Ack (id=363)"
"9637","390.868862385","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","364","37953","1883","Publish Message (id=364) [Deviceb'Device - 1']"
"9638","390.871515640","192.168.15.3","192.168.15.4","MQTT","70","","364","1883","37953","Publish Ack (id=364)"
"9666","391.874368432","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","365","37953","1883","Publish Message (id=365) [Deviceb'Device - 1']"
"9667","391.877034952","192.168.15.3","192.168.15.4","MQTT","70","","365","1883","37953","Publish Ack (id=365)"
"9709","392.879633843","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","366","37953","1883","Publish Message (id=366) [Deviceb'Device - 1']"
"9710","392.882198231","192.168.15.3","192.168.15.4","MQTT","70","","366","1883","37953","Publish Ack (id=366)"
"9716","393.884762472","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","367","37953","1883","Publish Message (id=367) [Deviceb'Device - 1']"
"9717","393.887451465","192.168.15.3","192.168.15.4","MQTT","70","","367","1883","37953","Publish Ack (id=367)"
"9740","394.890045780","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","368","37953","1883","Publish Message (id=368) [Deviceb'Device - 1']"
"9741","394.892745634","192.168.15.3","192.168.15.4","MQTT","70","","368","1883","37953","Publish Ack (id=368)"
"9758","395.894686085","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","369","37953","1883","Publish Message (id=369) [Deviceb'Device - 1']"
"9759","395.897379206","192.168.15.3","192.168.15.4","MQTT","70","","369","1883","37953","Publish Ack (id=369)"
"9771","396.900143156","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","370","37953","1883","Publish Message (id=370) [Deviceb'Device - 1']"
"9772","396.902862957","192.168.15.3","192.168.15.4","MQTT","70","","370","1883","37953","Publish Ack (id=370)"
"9783","397.904664691","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","371","37953","1883","Publish Message (id=371) [Deviceb'Device - 1']"
"9784","397.907258013","192.168.15.3","192.168.15.4","MQTT","70","","371","1883","37953","Publish Ack (id=371)"
"9790","398.909001965","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","372","37953","1883","Publish Message (id=372) [Deviceb'Device - 1']"
"9791","398.911772111","192.168.15.3","192.168.15.4","MQTT","70","","372","1883","37953","Publish Ack (id=372)"
"9797","399.914506808","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","373","37953","1883","Publish Message (id=373) [Deviceb'Device - 1']"
"9798","399.917522848","192.168.15.3","192.168.15.4","MQTT","70","","373","1883","37953","Publish Ack (id=373)"
"9801","400.919848370","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","374","37953","1883","Publish Message (id=374) [Deviceb'Device - 1']"
"9802","400.922433187","192.168.15.3","192.168.15.4","MQTT","70","","374","1883","37953","Publish Ack (id=374)"
"9807","401.924533031","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","375","37953","1883","Publish Message (id=375) [Deviceb'Device - 1']"
"9808","401.927347070","192.168.15.3","192.168.15.4","MQTT","70","","375","1883","37953","Publish Ack (id=375)"
"9817","402.929310073","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","376","37953","1883","Publish Message (id=376) [Deviceb'Device - 1']"
"9818","402.931962247","192.168.15.3","192.168.15.4","MQTT","70","","376","1883","37953","Publish Ack (id=376)"
"9824","403.934100258","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","377","37953","1883","Publish Message (id=377) [Deviceb'Device - 1']"
"9825","403.936787948","192.168.15.3","192.168.15.4","MQTT","70","","377","1883","37953","Publish Ack (id=377)"
"9831","404.939377679","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","378","37953","1883","Publish Message (id=378) [Deviceb'Device - 1']"
"9832","404.942047235","192.168.15.3","192.168.15.4","MQTT","70","","378","1883","37953","Publish Ack (id=378)"
"9839","405.944521818","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","379","37953","1883","Publish Message (id=379) [Deviceb'Device - 1']"
"9840","405.947123366","192.168.15.3","192.168.15.4","MQTT","70","","379","1883","37953","Publish Ack (id=379)"
"9846","406.949724110","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","380","37953","1883","Publish Message (id=380) [Deviceb'Device - 1']"
"9847","406.952361526","192.168.15.3","192.168.15.4","MQTT","70","","380","1883","37953","Publish Ack (id=380)"
"9856","407.954468866","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","381","37953","1883","Publish Message (id=381) [Deviceb'Device - 1']"
"9857","407.957154613","192.168.15.3","192.168.15.4","MQTT","70","","381","1883","37953","Publish Ack (id=381)"
"9861","408.959055241","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","382","37953","1883","Publish Message (id=382) [Deviceb'Device - 1']"
"9862","408.961616814","192.168.15.3","192.168.15.4","MQTT","70","","382","1883","37953","Publish Ack (id=382)"
"9866","409.963596641","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","383","37953","1883","Publish Message (id=383) [Deviceb'Device - 1']"
"9867","409.966251459","192.168.15.3","192.168.15.4","MQTT","70","","383","1883","37953","Publish Ack (id=383)"
"9875","410.968435478","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","384","37953","1883","Publish Message (id=384) [Deviceb'Device - 1']"
"9876","410.971129140","192.168.15.3","192.168.15.4","MQTT","70","","384","1883","37953","Publish Ack (id=384)"
"9883","411.973614685","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","385","37953","1883","Publish Message (id=385) [Deviceb'Device - 1']"
"9884","411.976315490","192.168.15.3","192.168.15.4","MQTT","70","","385","1883","37953","Publish Ack (id=385)"
"9895","412.978250313","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","386","37953","1883","Publish Message (id=386) [Deviceb'Device - 1']"
"9896","412.980898629","192.168.15.3","192.168.15.4","MQTT","70","","386","1883","37953","Publish Ack (id=386)"
"9906","413.983563878","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","387","37953","1883","Publish Message (id=387) [Deviceb'Device - 1']"
"9907","413.986381684","192.168.15.3","192.168.15.4","MQTT","70","","387","1883","37953","Publish Ack (id=387)"
"9913","414.988202658","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","388","37953","1883","Publish Message (id=388) [Deviceb'Device - 1']"
"9914","414.990926356","192.168.15.3","192.168.15.4","MQTT","70","","388","1883","37953","Publish Ack (id=388)"
"9922","415.993186922","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","389","37953","1883","Publish Message (id=389) [Deviceb'Device - 1']"
"9923","415.995851539","192.168.15.3","192.168.15.4","MQTT","70","","389","1883","37953","Publish Ack (id=389)"
"9930","416.997761566","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","390","37953","1883","Publish Message (id=390) [Deviceb'Device - 1']"
"9931","417.000470116","192.168.15.3","192.168.15.4","MQTT","70","","390","1883","37953","Publish Ack (id=390)"
"9942","418.003103204","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","391","37953","1883","Publish Message (id=391) [Deviceb'Device - 1']"
"9943","418.006155912","192.168.15.3","192.168.15.4","MQTT","70","","391","1883","37953","Publish Ack (id=391)"
"9949","419.008460313","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","392","37953","1883","Publish Message (id=392) [Deviceb'Device - 1']"
"9950","419.011115833","192.168.15.3","192.168.15.4","MQTT","70","","392","1883","37953","Publish Ack (id=392)"
"9952","420.013442230","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","393","37953","1883","Publish Message (id=393) [Deviceb'Device - 1']"
"9953","420.016202337","192.168.15.3","192.168.15.4","MQTT","70","","393","1883","37953","Publish Ack (id=393)"
"9959","421.018670187","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","394","37953","1883","Publish Message (id=394) [Deviceb'Device - 1']"
"9960","421.021205030","192.168.15.3","192.168.15.4","MQTT","70","","394","1883","37953","Publish Ack (id=394)"
"9966","422.023678658","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","395","37953","1883","Publish Message (id=395) [Deviceb'Device - 1']"
"9967","422.026346040","192.168.15.3","192.168.15.4","MQTT","70","","395","1883","37953","Publish Ack (id=395)"
"9976","423.028466706","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","396","37953","1883","Publish Message (id=396) [Deviceb'Device - 1']"
"9977","423.031109693","192.168.15.3","192.168.15.4","MQTT","70","","396","1883","37953","Publish Ack (id=396)"
"9983","424.033728520","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","397","37953","1883","Publish Message (id=397) [Deviceb'Device - 1']"
"9984","424.036412123","192.168.15.3","192.168.15.4","MQTT","70","","397","1883","37953","Publish Ack (id=397)"
"10020","425.038449348","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","398","37953","1883","Publish Message (id=398) [Deviceb'Device - 1']"
"10021","425.041015739","192.168.15.3","192.168.15.4","MQTT","70","","398","1883","37953","Publish Ack (id=398)"
"10028","426.042621881","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","399","37953","1883","Publish Message (id=399) [Deviceb'Device - 1']"
"10029","426.045257673","192.168.15.3","192.168.15.4","MQTT","70","","399","1883","37953","Publish Ack (id=399)"
"10037","427.048053074","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","400","37953","1883","Publish Message (id=400) [Deviceb'Device - 1']"
"10038","427.050810296","192.168.15.3","192.168.15.4","MQTT","70","","400","1883","37953","Publish Ack (id=400)"
"10051","428.053379299","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","401","37953","1883","Publish Message (id=401) [Deviceb'Device - 1']"
"10052","428.056055879","192.168.15.3","192.168.15.4","MQTT","70","","401","1883","37953","Publish Ack (id=401)"
"10060","429.058231386","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","402","37953","1883","Publish Message (id=402) [Deviceb'Device - 1']"
"10061","429.060849696","192.168.15.3","192.168.15.4","MQTT","70","","402","1883","37953","Publish Ack (id=402)"
"10087","430.062656365","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","403","37953","1883","Publish Message (id=403) [Deviceb'Device - 1']"
"10088","430.066138104","192.168.15.3","192.168.15.4","MQTT","70","","403","1883","37953","Publish Ack (id=403)"
"10094","431.068604597","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","404","37953","1883","Publish Message (id=404) [Deviceb'Device - 1']"
"10095","431.071343574","192.168.15.3","192.168.15.4","MQTT","70","","404","1883","37953","Publish Ack (id=404)"
"10103","432.073620245","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","405","37953","1883","Publish Message (id=405) [Deviceb'Device - 1']"
"10104","432.076117035","192.168.15.3","192.168.15.4","MQTT","70","","405","1883","37953","Publish Ack (id=405)"
"10120","433.078217092","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","406","37953","1883","Publish Message (id=406) [Deviceb'Device - 1']"
"10123","433.081968870","192.168.15.3","192.168.15.4","MQTT","70","","406","1883","37953","Publish Ack (id=406)"
"10138","434.083998321","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","407","37953","1883","Publish Message (id=407) [Deviceb'Device - 1']"
"10139","434.086773496","192.168.15.3","192.168.15.4","MQTT","70","","407","1883","37953","Publish Ack (id=407)"
"10159","435.089181899","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","408","37953","1883","Publish Message (id=408) [Deviceb'Device - 1']"
"10160","435.091791642","192.168.15.3","192.168.15.4","MQTT","70","","408","1883","37953","Publish Ack (id=408)"
"10167","436.093765668","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","409","37953","1883","Publish Message (id=409) [Deviceb'Device - 1']"
"10170","436.096427119","192.168.15.3","192.168.15.4","MQTT","70","","409","1883","37953","Publish Ack (id=409)"
"10202","437.099187011","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","410","37953","1883","Publish Message (id=410) [Deviceb'Device - 1']"
"10203","437.101852199","192.168.15.3","192.168.15.4","MQTT","70","","410","1883","37953","Publish Ack (id=410)"
