"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"19175","1383.571868087","192.168.15.3","192.168.15.4","MQTT","70","","303","1883","59275","Publish Ack (id=303)"
"19181","1384.574082972","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","304","59275","1883","Publish Message (id=304) [Deviceb'Device - 1']"
"19182","1384.576712741","192.168.15.3","192.168.15.4","MQTT","70","","304","1883","59275","Publish Ack (id=304)"
"19184","1385.579207520","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","305","59275","1883","Publish Message (id=305) [Deviceb'Device - 1']"
"19185","1385.581950774","192.168.15.3","192.168.15.4","MQTT","70","","305","1883","59275","Publish Ack (id=305)"
"19191","1386.584154369","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","306","59275","1883","Publish Message (id=306) [Deviceb'Device - 1']"
"19192","1386.586892302","192.168.15.3","192.168.15.4","MQTT","70","","306","1883","59275","Publish Ack (id=306)"
"19198","1387.588649328","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","307","59275","1883","Publish Message (id=307) [Deviceb'Device - 1']"
"19199","1387.591225496","192.168.15.3","192.168.15.4","MQTT","70","","307","1883","59275","Publish Ack (id=307)"
"19210","1388.592903327","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","308","59275","1883","Publish Message (id=308) [Deviceb'Device - 1']"
"19211","1388.595541863","192.168.15.3","192.168.15.4","MQTT","70","","308","1883","59275","Publish Ack (id=308)"
"19218","1389.597103771","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","309","59275","1883","Publish Message (id=309) [Deviceb'Device - 1']"
"19219","1389.599857384","192.168.15.3","192.168.15.4","MQTT","70","","309","1883","59275","Publish Ack (id=309)"
"19247","1390.601924021","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","310","59275","1883","Publish Message (id=310) [Deviceb'Device - 1']"
"19248","1390.604666302","192.168.15.3","192.168.15.4","MQTT","70","","310","1883","59275","Publish Ack (id=310)"
"19254","1391.606394747","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","311","59275","1883","Publish Message (id=311) [Deviceb'Device - 1']"
"19255","1391.609051677","192.168.15.3","192.168.15.4","MQTT","70","","311","1883","59275","Publish Ack (id=311)"
"19262","1392.611426217","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","312","59275","1883","Publish Message (id=312) [Deviceb'Device - 1']"
"19263","1392.614095230","192.168.15.3","192.168.15.4","MQTT","70","","312","1883","59275","Publish Ack (id=312)"
"19277","1393.616242346","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","313","59275","1883","Publish Message (id=313) [Deviceb'Device - 1']"
"19278","1393.619075620","192.168.15.3","192.168.15.4","MQTT","70","","313","1883","59275","Publish Ack (id=313)"
"19284","1394.621262227","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","314","59275","1883","Publish Message (id=314) [Deviceb'Device - 1']"
"19285","1394.624086734","192.168.15.3","192.168.15.4","MQTT","70","","314","1883","59275","Publish Ack (id=314)"
"19289","1395.626058872","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","315","59275","1883","Publish Message (id=315) [Deviceb'Device - 1']"
"19290","1395.628715081","192.168.15.3","192.168.15.4","MQTT","70","","315","1883","59275","Publish Ack (id=315)"
"19294","1396.630503528","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","316","59275","1883","Publish Message (id=316) [Deviceb'Device - 1']"
"19295","1396.633152894","192.168.15.3","192.168.15.4","MQTT","70","","316","1883","59275","Publish Ack (id=316)"
"19301","1397.635022078","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","317","59275","1883","Publish Message (id=317) [Deviceb'Device - 1']"
"19302","1397.637850763","192.168.15.3","192.168.15.4","MQTT","70","","317","1883","59275","Publish Ack (id=317)"
"19311","1398.639624192","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","318","59275","1883","Publish Message (id=318) [Deviceb'Device - 1']"
"19312","1398.642241217","192.168.15.3","192.168.15.4","MQTT","70","","318","1883","59275","Publish Ack (id=318)"
"19319","1399.644097889","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","319","59275","1883","Publish Message (id=319) [Deviceb'Device - 1']"
"19320","1399.646941051","192.168.15.3","192.168.15.4","MQTT","70","","319","1883","59275","Publish Ack (id=319)"
"19350","1400.649291953","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","320","59275","1883","Publish Message (id=320) [Deviceb'Device - 1']"
"19351","1400.651979802","192.168.15.3","192.168.15.4","MQTT","70","","320","1883","59275","Publish Ack (id=320)"
"19354","1401.654197066","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","321","59275","1883","Publish Message (id=321) [Deviceb'Device - 1']"
"19355","1401.657145607","192.168.15.3","192.168.15.4","MQTT","70","","321","1883","59275","Publish Ack (id=321)"
"19357","1402.659755830","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","322","59275","1883","Publish Message (id=322) [Deviceb'Device - 1']"
"19358","1402.662467644","192.168.15.3","192.168.15.4","MQTT","70","","322","1883","59275","Publish Ack (id=322)"
"19368","1403.664591353","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","323","59275","1883","Publish Message (id=323) [Deviceb'Device - 1']"
"19370","1403.667333424","192.168.15.3","192.168.15.4","MQTT","70","","323","1883","59275","Publish Ack (id=323)"
"19372","1404.669877604","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","324","59275","1883","Publish Message (id=324) [Deviceb'Device - 1']"
"19373","1404.672685139","192.168.15.3","192.168.15.4","MQTT","70","","324","1883","59275","Publish Ack (id=324)"
"19383","1405.675188938","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","325","59275","1883","Publish Message (id=325) [Deviceb'Device - 1']"
"19384","1405.677827373","192.168.15.3","192.168.15.4","MQTT","70","","325","1883","59275","Publish Ack (id=325)"
"19392","1406.679740962","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","326","59275","1883","Publish Message (id=326) [Deviceb'Device - 1']"
"19393","1406.682494745","192.168.15.3","192.168.15.4","MQTT","70","","326","1883","59275","Publish Ack (id=326)"
"19403","1407.684984759","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","327","59275","1883","Publish Message (id=327) [Deviceb'Device - 1']"
"19404","1407.687711291","192.168.15.3","192.168.15.4","MQTT","70","","327","1883","59275","Publish Ack (id=327)"
"19416","1408.693106801","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","328","59275","1883","Publish Message (id=328) [Deviceb'Device - 1']"
"19417","1408.695881463","192.168.15.3","192.168.15.4","MQTT","70","","328","1883","59275","Publish Ack (id=328)"
"19428","1409.698481357","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","329","59275","1883","Publish Message (id=329) [Deviceb'Device - 1']"
"19429","1409.701334447","192.168.15.3","192.168.15.4","MQTT","70","","329","1883","59275","Publish Ack (id=329)"
"19435","1410.703604896","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","330","59275","1883","Publish Message (id=330) [Deviceb'Device - 1']"
"19436","1410.706362406","192.168.15.3","192.168.15.4","MQTT","70","","330","1883","59275","Publish Ack (id=330)"
"19466","1411.709025120","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","331","59275","1883","Publish Message (id=331) [Deviceb'Device - 1']"
"19467","1411.711825401","192.168.15.3","192.168.15.4","MQTT","70","","331","1883","59275","Publish Ack (id=331)"
"19476","1412.713865475","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","332","59275","1883","Publish Message (id=332) [Deviceb'Device - 1']"
"19477","1412.716654535","192.168.15.3","192.168.15.4","MQTT","70","","332","1883","59275","Publish Ack (id=332)"
"19488","1413.718614543","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","333","59275","1883","Publish Message (id=333) [Deviceb'Device - 1']"
"19489","1413.721237549","192.168.15.3","192.168.15.4","MQTT","70","","333","1883","59275","Publish Ack (id=333)"
"19497","1414.723525404","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","334","59275","1883","Publish Message (id=334) [Deviceb'Device - 1']"
"19498","1414.726309113","192.168.15.3","192.168.15.4","MQTT","70","","334","1883","59275","Publish Ack (id=334)"
"19504","1415.727898821","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","335","59275","1883","Publish Message (id=335) [Deviceb'Device - 1']"
"19505","1415.730614702","192.168.15.3","192.168.15.4","MQTT","70","","335","1883","59275","Publish Ack (id=335)"
"19511","1416.732413744","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","336","59275","1883","Publish Message (id=336) [Deviceb'Device - 1']"
"19512","1416.735009798","192.168.15.3","192.168.15.4","MQTT","70","","336","1883","59275","Publish Ack (id=336)"
"19518","1417.737038358","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","337","59275","1883","Publish Message (id=337) [Deviceb'Device - 1']"
"19519","1417.739656996","192.168.15.3","192.168.15.4","MQTT","70","","337","1883","59275","Publish Ack (id=337)"
"19536","1418.741648903","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","338","59275","1883","Publish Message (id=338) [Deviceb'Device - 1']"
"19537","1418.744299792","192.168.15.3","192.168.15.4","MQTT","70","","338","1883","59275","Publish Ack (id=338)"
"19540","1419.746433986","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","339","59275","1883","Publish Message (id=339) [Deviceb'Device - 1']"
"19541","1419.749156800","192.168.15.3","192.168.15.4","MQTT","70","","339","1883","59275","Publish Ack (id=339)"
"19547","1420.751600412","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","340","59275","1883","Publish Message (id=340) [Deviceb'Device - 1']"
"19548","1420.754794087","192.168.15.3","192.168.15.4","MQTT","70","","340","1883","59275","Publish Ack (id=340)"
"19554","1421.757578780","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","341","59275","1883","Publish Message (id=341) [Deviceb'Device - 1']"
"19555","1421.760406072","192.168.15.3","192.168.15.4","MQTT","70","","341","1883","59275","Publish Ack (id=341)"
"19561","1422.762951317","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","342","59275","1883","Publish Message (id=342) [Deviceb'Device - 1']"
"19562","1422.765815890","192.168.15.3","192.168.15.4","MQTT","70","","342","1883","59275","Publish Ack (id=342)"
"19571","1423.768211240","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","343","59275","1883","Publish Message (id=343) [Deviceb'Device - 1']"
"19572","1423.771040726","192.168.15.3","192.168.15.4","MQTT","70","","343","1883","59275","Publish Ack (id=343)"
"19579","1424.772880340","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","344","59275","1883","Publish Message (id=344) [Deviceb'Device - 1']"
"19580","1424.775642459","192.168.15.3","192.168.15.4","MQTT","70","","344","1883","59275","Publish Ack (id=344)"
"19587","1425.777875954","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","345","59275","1883","Publish Message (id=345) [Deviceb'Device - 1']"
"19588","1425.781567689","192.168.15.3","192.168.15.4","MQTT","70","","345","1883","59275","Publish Ack (id=345)"
"19600","1426.783613917","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","346","59275","1883","Publish Message (id=346) [Deviceb'Device - 1']"
"19601","1426.786381125","192.168.15.3","192.168.15.4","MQTT","70","","346","1883","59275","Publish Ack (id=346)"
"19610","1427.789291500","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","347","59275","1883","Publish Message (id=347) [Deviceb'Device - 1']"
"19611","1427.791993866","192.168.15.3","192.168.15.4","MQTT","70","","347","1883","59275","Publish Ack (id=347)"
"19620","1428.793503671","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","348","59275","1883","Publish Message (id=348) [Deviceb'Device - 1']"
"19621","1428.796253135","192.168.15.3","192.168.15.4","MQTT","70","","348","1883","59275","Publish Ack (id=348)"
"19628","1429.798032324","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","349","59275","1883","Publish Message (id=349) [Deviceb'Device - 1']"
"19629","1429.800689465","192.168.15.3","192.168.15.4","MQTT","70","","349","1883","59275","Publish Ack (id=349)"
"19631","1430.802877294","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","350","59275","1883","Publish Message (id=350) [Deviceb'Device - 1']"
"19632","1430.805513474","192.168.15.3","192.168.15.4","MQTT","70","","350","1883","59275","Publish Ack (id=350)"
"19640","1431.807409629","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","351","59275","1883","Publish Message (id=351) [Deviceb'Device - 1']"
"19641","1431.810038346","192.168.15.3","192.168.15.4","MQTT","70","","351","1883","59275","Publish Ack (id=351)"
"19650","1432.811706316","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","352","59275","1883","Publish Message (id=352) [Deviceb'Device - 1']"
"19651","1432.814447966","192.168.15.3","192.168.15.4","MQTT","70","","352","1883","59275","Publish Ack (id=352)"
"19667","1433.816437256","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","353","59275","1883","Publish Message (id=353) [Deviceb'Device - 1']"
"19668","1433.819164458","192.168.15.3","192.168.15.4","MQTT","70","","353","1883","59275","Publish Ack (id=353)"
"19674","1434.820901320","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","354","59275","1883","Publish Message (id=354) [Deviceb'Device - 1']"
"19675","1434.823578158","192.168.15.3","192.168.15.4","MQTT","70","","354","1883","59275","Publish Ack (id=354)"
"19682","1435.825425452","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","355","59275","1883","Publish Message (id=355) [Deviceb'Device - 1']"
"19683","1435.828024883","192.168.15.3","192.168.15.4","MQTT","70","","355","1883","59275","Publish Ack (id=355)"
"19689","1436.830201357","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","356","59275","1883","Publish Message (id=356) [Deviceb'Device - 1']"
"19690","1436.832934962","192.168.15.3","192.168.15.4","MQTT","70","","356","1883","59275","Publish Ack (id=356)"
"19697","1437.834683461","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","357","59275","1883","Publish Message (id=357) [Deviceb'Device - 1']"
"19698","1437.837404642","192.168.15.3","192.168.15.4","MQTT","70","","357","1883","59275","Publish Ack (id=357)"
"19714","1438.839653253","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","358","59275","1883","Publish Message (id=358) [Deviceb'Device - 1']"
"19715","1438.842380816","192.168.15.3","192.168.15.4","MQTT","70","","358","1883","59275","Publish Ack (id=358)"
"19723","1439.845112956","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","359","59275","1883","Publish Message (id=359) [Deviceb'Device - 1']"
"19724","1439.847827044","192.168.15.3","192.168.15.4","MQTT","70","","359","1883","59275","Publish Ack (id=359)"
"19726","1440.850316170","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","360","59275","1883","Publish Message (id=360) [Deviceb'Device - 1']"
"19727","1440.853098857","192.168.15.3","192.168.15.4","MQTT","70","","360","1883","59275","Publish Ack (id=360)"
"19733","1441.854379348","192.168.15.4","192.168.15.3","MQTT","68","","","59275","1883","Ping Request"
"19734","1441.858416725","192.168.15.3","192.168.15.4","MQTT","68","","","1883","59275","Ping Response"
"19735","1441.858453545","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","361","59275","1883","Publish Message (id=361) [Deviceb'Device - 1']"
"19736","1441.861178012","192.168.15.3","192.168.15.4","MQTT","70","","361","1883","59275","Publish Ack (id=361)"
"19740","1442.863827003","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","362","59275","1883","Publish Message (id=362) [Deviceb'Device - 1']"
"19741","1442.866655346","192.168.15.3","192.168.15.4","MQTT","70","","362","1883","59275","Publish Ack (id=362)"
"19750","1443.868997455","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","363","59275","1883","Publish Message (id=363) [Deviceb'Device - 1']"
"19751","1443.871702245","192.168.15.3","192.168.15.4","MQTT","70","","363","1883","59275","Publish Ack (id=363)"
"19757","1444.874031517","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","364","59275","1883","Publish Message (id=364) [Deviceb'Device - 1']"
"19758","1444.876782153","192.168.15.3","192.168.15.4","MQTT","70","","364","1883","59275","Publish Ack (id=364)"
"19764","1445.878402738","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","365","59275","1883","Publish Message (id=365) [Deviceb'Device - 1']"
"19765","1445.881160057","192.168.15.3","192.168.15.4","MQTT","70","","365","1883","59275","Publish Ack (id=365)"
"19771","1446.882998152","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","366","59275","1883","Publish Message (id=366) [Deviceb'Device - 1']"
"19772","1446.885544664","192.168.15.3","192.168.15.4","MQTT","70","","366","1883","59275","Publish Ack (id=366)"
"19780","1447.887723447","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","367","59275","1883","Publish Message (id=367) [Deviceb'Device - 1']"
"19781","1447.891084907","192.168.15.3","192.168.15.4","MQTT","70","","367","1883","59275","Publish Ack (id=367)"
"19790","1448.893397839","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","368","59275","1883","Publish Message (id=368) [Deviceb'Device - 1']"
"19791","1448.896125602","192.168.15.3","192.168.15.4","MQTT","70","","368","1883","59275","Publish Ack (id=368)"
"19819","1449.898430587","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","369","59275","1883","Publish Message (id=369) [Deviceb'Device - 1']"
"19820","1449.901139265","192.168.15.3","192.168.15.4","MQTT","70","","369","1883","59275","Publish Ack (id=369)"
"19848","1450.902887472","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","370","59275","1883","Publish Message (id=370) [Deviceb'Device - 1']"
"19849","1450.905577945","192.168.15.3","192.168.15.4","MQTT","70","","370","1883","59275","Publish Ack (id=370)"
"19855","1451.907802251","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","371","59275","1883","Publish Message (id=371) [Deviceb'Device - 1']"
"19856","1451.910475231","192.168.15.3","192.168.15.4","MQTT","70","","371","1883","59275","Publish Ack (id=371)"
"19865","1452.912945456","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","372","59275","1883","Publish Message (id=372) [Deviceb'Device - 1']"
"19866","1452.918287078","192.168.15.3","192.168.15.4","MQTT","70","","372","1883","59275","Publish Ack (id=372)"
"19871","1453.920335291","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","373","59275","1883","Publish Message (id=373) [Deviceb'Device - 1']"
"19872","1453.922931235","192.168.15.3","192.168.15.4","MQTT","70","","373","1883","59275","Publish Ack (id=373)"
"19878","1454.925911434","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","374","59275","1883","Publish Message (id=374) [Deviceb'Device - 1']"
"19879","1454.928648134","192.168.15.3","192.168.15.4","MQTT","70","","374","1883","59275","Publish Ack (id=374)"
"19885","1455.930343081","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","375","59275","1883","Publish Message (id=375) [Deviceb'Device - 1']"
"19886","1455.933105730","192.168.15.3","192.168.15.4","MQTT","70","","375","1883","59275","Publish Ack (id=375)"
"19892","1456.935624762","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","376","59275","1883","Publish Message (id=376) [Deviceb'Device - 1']"
"19893","1456.938369127","192.168.15.3","192.168.15.4","MQTT","70","","376","1883","59275","Publish Ack (id=376)"
"19899","1457.941010946","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","377","59275","1883","Publish Message (id=377) [Deviceb'Device - 1']"
"19900","1457.943761994","192.168.15.3","192.168.15.4","MQTT","70","","377","1883","59275","Publish Ack (id=377)"
"19909","1458.945657507","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","378","59275","1883","Publish Message (id=378) [Deviceb'Device - 1']"
"19910","1458.948504646","192.168.15.3","192.168.15.4","MQTT","70","","378","1883","59275","Publish Ack (id=378)"
"19917","1459.950729641","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","379","59275","1883","Publish Message (id=379) [Deviceb'Device - 1']"
"19918","1459.953493974","192.168.15.3","192.168.15.4","MQTT","70","","379","1883","59275","Publish Ack (id=379)"
"19957","1460.955822668","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","380","59275","1883","Publish Message (id=380) [Deviceb'Device - 1']"
"19958","1460.958501590","192.168.15.3","192.168.15.4","MQTT","70","","380","1883","59275","Publish Ack (id=380)"
"19964","1461.960343130","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","381","59275","1883","Publish Message (id=381) [Deviceb'Device - 1']"
"19965","1461.962929817","192.168.15.3","192.168.15.4","MQTT","70","","381","1883","59275","Publish Ack (id=381)"
"19969","1462.964948536","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","382","59275","1883","Publish Message (id=382) [Deviceb'Device - 1']"
"19970","1462.967794213","192.168.15.3","192.168.15.4","MQTT","70","","382","1883","59275","Publish Ack (id=382)"
"19979","1463.969118592","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","383","59275","1883","Publish Message (id=383) [Deviceb'Device - 1']"
"19980","1463.971916177","192.168.15.3","192.168.15.4","MQTT","70","","383","1883","59275","Publish Ack (id=383)"
"19994","1464.974219453","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","384","59275","1883","Publish Message (id=384) [Deviceb'Device - 1']"
"19995","1464.976915146","192.168.15.3","192.168.15.4","MQTT","70","","384","1883","59275","Publish Ack (id=384)"
"20012","1465.978497714","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","385","59275","1883","Publish Message (id=385) [Deviceb'Device - 1']"
"20013","1465.981826763","192.168.15.3","192.168.15.4","MQTT","70","","385","1883","59275","Publish Ack (id=385)"
"20017","1466.984438780","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","386","59275","1883","Publish Message (id=386) [Deviceb'Device - 1']"
"20019","1466.987056656","192.168.15.3","192.168.15.4","MQTT","70","","386","1883","59275","Publish Ack (id=386)"
"20024","1467.989641652","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","387","59275","1883","Publish Message (id=387) [Deviceb'Device - 1']"
"20025","1467.992277652","192.168.15.3","192.168.15.4","MQTT","70","","387","1883","59275","Publish Ack (id=387)"
"20034","1468.994117606","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","388","59275","1883","Publish Message (id=388) [Deviceb'Device - 1']"
"20035","1468.996709262","192.168.15.3","192.168.15.4","MQTT","70","","388","1883","59275","Publish Ack (id=388)"
"20042","1469.999935719","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","389","59275","1883","Publish Message (id=389) [Deviceb'Device - 1']"
"20043","1470.002634888","192.168.15.3","192.168.15.4","MQTT","70","","389","1883","59275","Publish Ack (id=389)"
"20053","1471.005170477","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","390","59275","1883","Publish Message (id=390) [Deviceb'Device - 1']"
"20054","1471.007899753","192.168.15.3","192.168.15.4","MQTT","70","","390","1883","59275","Publish Ack (id=390)"
"20060","1472.009874790","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","391","59275","1883","Publish Message (id=391) [Deviceb'Device - 1']"
"20061","1472.012466857","192.168.15.3","192.168.15.4","MQTT","70","","391","1883","59275","Publish Ack (id=391)"
"20103","1473.014802572","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","392","59275","1883","Publish Message (id=392) [Deviceb'Device - 1']"
"20104","1473.017527199","192.168.15.3","192.168.15.4","MQTT","70","","392","1883","59275","Publish Ack (id=392)"
"20113","1474.019739428","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","393","59275","1883","Publish Message (id=393) [Deviceb'Device - 1']"
"20114","1474.022371691","192.168.15.3","192.168.15.4","MQTT","70","","393","1883","59275","Publish Ack (id=393)"
"20120","1475.024472404","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","394","59275","1883","Publish Message (id=394) [Deviceb'Device - 1']"
"20121","1475.027466450","192.168.15.3","192.168.15.4","MQTT","70","","394","1883","59275","Publish Ack (id=394)"
"20124","1476.030059060","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","395","59275","1883","Publish Message (id=395) [Deviceb'Device - 1']"
"20125","1476.032692876","192.168.15.3","192.168.15.4","MQTT","70","","395","1883","59275","Publish Ack (id=395)"
"20137","1477.034572354","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","396","59275","1883","Publish Message (id=396) [Deviceb'Device - 1']"
"20138","1477.037191842","192.168.15.3","192.168.15.4","MQTT","70","","396","1883","59275","Publish Ack (id=396)"
"20143","1478.039621417","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","397","59275","1883","Publish Message (id=397) [Deviceb'Device - 1']"
"20144","1478.042252127","192.168.15.3","192.168.15.4","MQTT","70","","397","1883","59275","Publish Ack (id=397)"
"20154","1479.043988727","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","398","59275","1883","Publish Message (id=398) [Deviceb'Device - 1']"
"20155","1479.046646618","192.168.15.3","192.168.15.4","MQTT","70","","398","1883","59275","Publish Ack (id=398)"
"20174","1480.048350112","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","399","59275","1883","Publish Message (id=399) [Deviceb'Device - 1']"
"20175","1480.051082634","192.168.15.3","192.168.15.4","MQTT","70","","399","1883","59275","Publish Ack (id=399)"
"20181","1481.053460849","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","400","59275","1883","Publish Message (id=400) [Deviceb'Device - 1']"
"20182","1481.056479202","192.168.15.3","192.168.15.4","MQTT","70","","400","1883","59275","Publish Ack (id=400)"
"20188","1482.058010984","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","401","59275","1883","Publish Message (id=401) [Deviceb'Device - 1']"
"20189","1482.060703600","192.168.15.3","192.168.15.4","MQTT","70","","401","1883","59275","Publish Ack (id=401)"
"20195","1483.063307675","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","402","59275","1883","Publish Message (id=402) [Deviceb'Device - 1']"
"20196","1483.066120419","192.168.15.3","192.168.15.4","MQTT","70","","402","1883","59275","Publish Ack (id=402)"
"20205","1484.067818792","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","403","59275","1883","Publish Message (id=403) [Deviceb'Device - 1']"
"20206","1484.070597772","192.168.15.3","192.168.15.4","MQTT","70","","403","1883","59275","Publish Ack (id=403)"
"20212","1485.072138753","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","404","59275","1883","Publish Message (id=404) [Deviceb'Device - 1']"
"20213","1485.074779452","192.168.15.3","192.168.15.4","MQTT","70","","404","1883","59275","Publish Ack (id=404)"
