"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"3120","145.202048999","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","49","60773","1883","Publish Message (id=49) [Deviceb'Device - 5']"
"3121","145.203909253","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","49","37737","1883","Publish Message (id=49) [Deviceb'Device - 2']"
"3122","145.204103069","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","49","42513","1883","Publish Message (id=49) [Deviceb'Device - 4']"
"3123","145.204514917","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","44971","Publish Ack (id=48)"
"3125","145.204877302","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","60773","Publish Ack (id=49)"
"3127","145.206592491","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","37737","Publish Ack (id=49)"
"3129","145.206951610","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","42513","Publish Ack (id=49)"
"3132","145.236654922","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","48","49821","1883","Publish Message (id=48) [Deviceb'Device - 9']"
"3133","145.237605828","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","49","41817","1883","Publish Message (id=49) [Deviceb'Device - 1']"
"3134","145.238817476","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","49","38983","1883","Publish Message (id=49) [Deviceb'Device - 3']"
"3135","145.239357536","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","49821","Publish Ack (id=48)"
"3137","145.239781056","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","41817","Publish Ack (id=49)"
"3139","145.240501627","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","48","46211","1883","Publish Message (id=48) [Deviceb'Device - 7']"
"3140","145.240679553","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","48","43849","1883","Publish Message (id=48) [Deviceb'Device - 8']"
"3141","145.241527395","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","38983","Publish Ack (id=49)"
"3143","145.243578289","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","46211","Publish Ack (id=48)"
"3145","145.243605851","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","43849","Publish Ack (id=48)"
"3149","146.178222656","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","49","39137","1883","Publish Message (id=49) [Deviceb'Device - 6']"
"3150","146.180947863","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","39137","Publish Ack (id=49)"
"3152","146.207494182","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","49","44971","1883","Publish Message (id=49) [Deviceb'Device - 10']"
"3153","146.207591165","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","50","60773","1883","Publish Message (id=50) [Deviceb'Device - 5']"
"3154","146.208498399","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","50","37737","1883","Publish Message (id=50) [Deviceb'Device - 2']"
"3155","146.208603247","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","50","42513","1883","Publish Message (id=50) [Deviceb'Device - 4']"
"3156","146.210218778","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","44971","Publish Ack (id=49)"
"3158","146.210670521","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","60773","Publish Ack (id=50)"
"3160","146.210694487","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","37737","Publish Ack (id=50)"
"3162","146.210694577","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","42513","Publish Ack (id=50)"
"3164","146.242236993","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","50","41817","1883","Publish Message (id=50) [Deviceb'Device - 1']"
"3165","146.244500498","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","49","49821","1883","Publish Message (id=49) [Deviceb'Device - 9']"
"3166","146.244674677","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","50","38983","1883","Publish Message (id=50) [Deviceb'Device - 3']"
"3167","146.244955357","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","41817","Publish Ack (id=50)"
"3169","146.246494845","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","49","46211","1883","Publish Message (id=49) [Deviceb'Device - 7']"
"3170","146.246683531","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","49","43849","1883","Publish Message (id=49) [Deviceb'Device - 8']"
"3171","146.247989658","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","49821","Publish Ack (id=49)"
"3173","146.248312969","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","38983","Publish Ack (id=50)"
"3175","146.249510200","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","46211","Publish Ack (id=49)"
"3177","146.249923190","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","43849","Publish Ack (id=49)"
"3277","147.182379570","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","50","39137","1883","Publish Message (id=50) [Deviceb'Device - 6']"
"3278","147.185031469","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","39137","Publish Ack (id=50)"
"3281","147.211243526","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","50","44971","1883","Publish Message (id=50) [Deviceb'Device - 10']"
"3282","147.212106937","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","51","60773","1883","Publish Message (id=51) [Deviceb'Device - 5']"
"3283","147.212194522","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","51","42513","1883","Publish Message (id=51) [Deviceb'Device - 4']"
"3284","147.212692743","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","51","37737","1883","Publish Message (id=51) [Deviceb'Device - 2']"
"3285","147.214072529","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","44971","Publish Ack (id=50)"
"3287","147.214486020","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","60773","Publish Ack (id=51)"
"3289","147.214505427","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","42513","Publish Ack (id=51)"
"3291","147.214505507","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","37737","Publish Ack (id=51)"
"3293","147.249187863","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","51","41817","1883","Publish Message (id=51) [Deviceb'Device - 1']"
"3294","147.250960311","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","50","49821","1883","Publish Message (id=50) [Deviceb'Device - 9']"
"3295","147.251123539","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","51","38983","1883","Publish Message (id=51) [Deviceb'Device - 3']"
"3296","147.251793605","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","41817","Publish Ack (id=51)"
"3298","147.252050369","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","50","46211","1883","Publish Message (id=50) [Deviceb'Device - 7']"
"3299","147.252158313","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","50","43849","1883","Publish Message (id=50) [Deviceb'Device - 8']"
"3300","147.253704604","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","49821","Publish Ack (id=50)"
"3302","147.254145577","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","38983","Publish Ack (id=51)"
"3304","147.254189700","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","46211","Publish Ack (id=50)"
"3306","147.254189881","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","43849","Publish Ack (id=50)"
"3311","148.187848333","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","51","39137","1883","Publish Message (id=51) [Deviceb'Device - 6']"
"3312","148.190453984","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","39137","Publish Ack (id=51)"
"3314","148.217718259","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","51","44971","1883","Publish Message (id=51) [Deviceb'Device - 10']"
"3315","148.217811495","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","52","42513","1883","Publish Message (id=52) [Deviceb'Device - 4']"
"3316","148.217913087","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","52","37737","1883","Publish Message (id=52) [Deviceb'Device - 2']"
"3317","148.218000573","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","52","60773","1883","Publish Message (id=52) [Deviceb'Device - 5']"
"3318","148.220595945","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","44971","Publish Ack (id=51)"
"3320","148.221011820","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","42513","Publish Ack (id=52)"
"3322","148.221049181","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","37737","Publish Ack (id=52)"
"3324","148.221049331","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","60773","Publish Ack (id=52)"
"3326","148.254008422","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","52","41817","1883","Publish Message (id=52) [Deviceb'Device - 1']"
"3327","148.255019762","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","51","49821","1883","Publish Message (id=51) [Deviceb'Device - 9']"
"3328","148.256520015","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","52","38983","1883","Publish Message (id=52) [Deviceb'Device - 3']"
"3329","148.256688143","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","51","43849","1883","Publish Message (id=51) [Deviceb'Device - 8']"
"3330","148.256702981","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","41817","Publish Ack (id=52)"
"3332","148.257096895","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","49821","Publish Ack (id=51)"
"3334","148.257404827","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","51","46211","1883","Publish Message (id=51) [Deviceb'Device - 7']"
"3335","148.259345452","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","38983","Publish Ack (id=52)"
"3337","148.259803687","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","43849","Publish Ack (id=51)"
"3339","148.259825809","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","46211","Publish Ack (id=51)"
"3351","149.192829397","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","52","39137","1883","Publish Message (id=52) [Deviceb'Device - 6']"
"3352","149.195475395","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","39137","Publish Ack (id=52)"
"3354","149.222174132","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","52","44971","1883","Publish Message (id=52) [Deviceb'Device - 10']"
"3355","149.224465199","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","53","42513","1883","Publish Message (id=53) [Deviceb'Device - 4']"
"3356","149.224620652","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","53","37737","1883","Publish Message (id=53) [Deviceb'Device - 2']"
"3357","149.224762751","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","53","60773","1883","Publish Message (id=53) [Deviceb'Device - 5']"
"3358","149.224894229","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","44971","Publish Ack (id=52)"
"3360","149.227110996","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","42513","Publish Ack (id=53)"
"3362","149.227457400","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","37737","Publish Ack (id=53)"
"3364","149.227498297","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","60773","Publish Ack (id=53)"
"3366","149.259728411","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","52","49821","1883","Publish Message (id=52) [Deviceb'Device - 9']"
"3367","149.259876621","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","53","41817","1883","Publish Message (id=53) [Deviceb'Device - 1']"
"3368","149.260830082","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","53","38983","1883","Publish Message (id=53) [Deviceb'Device - 3']"
"3369","149.261727918","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","52","43849","1883","Publish Message (id=52) [Deviceb'Device - 8']"
"3370","149.261809422","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","52","46211","1883","Publish Message (id=52) [Deviceb'Device - 7']"
"3371","149.262438209","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","49821","Publish Ack (id=52)"
"3373","149.262839187","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","41817","Publish Ack (id=53)"
"3375","149.262862260","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","38983","Publish Ack (id=53)"
"3377","149.264322468","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","43849","Publish Ack (id=52)"
"3379","149.264716603","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","46211","Publish Ack (id=52)"
"3433","150.197886048","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","53","39137","1883","Publish Message (id=53) [Deviceb'Device - 6']"
"3434","150.200619851","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","39137","Publish Ack (id=53)"
"3436","150.227243626","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","53","44971","1883","Publish Message (id=53) [Deviceb'Device - 10']"
"3437","150.229606318","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","54","42513","1883","Publish Message (id=54) [Deviceb'Device - 4']"
"3438","150.229690798","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","54","60773","1883","Publish Message (id=54) [Deviceb'Device - 5']"
"3439","150.229767473","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","54","37737","1883","Publish Message (id=54) [Deviceb'Device - 2']"
"3440","150.229984583","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","44971","Publish Ack (id=53)"
"3442","150.232457063","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","42513","Publish Ack (id=54)"
"3444","150.233995889","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","60773","Publish Ack (id=54)"
"3446","150.234019433","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","37737","Publish Ack (id=54)"
"3448","150.265980279","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","53","49821","1883","Publish Message (id=53) [Deviceb'Device - 9']"
"3449","150.266160068","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","54","38983","1883","Publish Message (id=54) [Deviceb'Device - 3']"
"3450","150.266312907","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","54","41817","1883","Publish Message (id=54) [Deviceb'Device - 1']"
"3451","150.267981538","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","53","43849","1883","Publish Message (id=53) [Deviceb'Device - 8']"
"3452","150.268131933","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","53","46211","1883","Publish Message (id=53) [Deviceb'Device - 7']"
"3453","150.268807669","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","49821","Publish Ack (id=53)"
"3455","150.269194299","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","38983","Publish Ack (id=54)"
"3457","150.269230928","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","41817","Publish Ack (id=54)"
"3459","150.270795213","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","43849","Publish Ack (id=53)"
"3461","150.271198845","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","46211","Publish Ack (id=53)"
"3470","151.202523648","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","54","39137","1883","Publish Message (id=54) [Deviceb'Device - 6']"
"3471","151.205165719","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","39137","Publish Ack (id=54)"
"3473","151.231546996","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","54","44971","1883","Publish Message (id=54) [Deviceb'Device - 10']"
"3474","151.234096190","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","55","42513","1883","Publish Message (id=55) [Deviceb'Device - 4']"
"3475","151.234196199","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","44971","Publish Ack (id=54)"
"3477","151.235092933","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","55","60773","1883","Publish Message (id=55) [Deviceb'Device - 5']"
"3478","151.235598257","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","55","37737","1883","Publish Message (id=55) [Deviceb'Device - 2']"
"3479","151.236826918","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","42513","Publish Ack (id=55)"
"3481","151.237165197","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","60773","Publish Ack (id=55)"
"3483","151.238655562","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","37737","Publish Ack (id=55)"
"3485","151.273153628","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","54","49821","1883","Publish Message (id=54) [Deviceb'Device - 9']"
"3486","151.273389033","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","55","38983","1883","Publish Message (id=55) [Deviceb'Device - 3']"
"3487","151.273571798","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","55","41817","1883","Publish Message (id=55) [Deviceb'Device - 1']"
"3488","151.275737178","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","54","43849","1883","Publish Message (id=54) [Deviceb'Device - 8']"
"3489","151.275853868","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","49821","Publish Ack (id=54)"
"3491","151.275920945","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","54","46211","1883","Publish Message (id=54) [Deviceb'Device - 7']"
"3492","151.276307796","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","38983","Publish Ack (id=55)"
"3494","151.276330839","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","41817","Publish Ack (id=55)"
"3496","151.278457416","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","43849","Publish Ack (id=54)"
"3498","151.278812176","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","46211","Publish Ack (id=54)"
"3533","152.207829313","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","55","39137","1883","Publish Message (id=55) [Deviceb'Device - 6']"
"3534","152.210535254","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","39137","Publish Ack (id=55)"
"3536","152.236488432","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","55","44971","1883","Publish Message (id=55) [Deviceb'Device - 10']"
"3537","152.238714636","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","56","42513","1883","Publish Message (id=56) [Deviceb'Device - 4']"
"3538","152.238795579","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","56","60773","1883","Publish Message (id=56) [Deviceb'Device - 5']"
"3539","152.239256630","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","44971","Publish Ack (id=55)"
"3541","152.239897310","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","56","37737","1883","Publish Message (id=56) [Deviceb'Device - 2']"
"3542","152.241596149","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","42513","Publish Ack (id=56)"
"3544","152.242050988","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","60773","Publish Ack (id=56)"
"3546","152.242086795","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","37737","Publish Ack (id=56)"
"3548","152.279056440","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","55","49821","1883","Publish Message (id=55) [Deviceb'Device - 9']"
"3549","152.279250827","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","56","41817","1883","Publish Message (id=56) [Deviceb'Device - 1']"
"3550","152.280938405","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","56","38983","1883","Publish Message (id=56) [Deviceb'Device - 3']"
"3551","152.281026201","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","55","43849","1883","Publish Message (id=55) [Deviceb'Device - 8']"
"3552","152.281531886","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","55","46211","1883","Publish Message (id=55) [Deviceb'Device - 7']"
"3553","152.282021230","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","49821","Publish Ack (id=55)"
"3555","152.282352696","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","41817","Publish Ack (id=56)"
"3557","152.283757810","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","38983","Publish Ack (id=56)"
"3559","152.284227848","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","43849","Publish Ack (id=55)"
"3561","152.284249899","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","46211","Publish Ack (id=55)"
"3573","153.213063697","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","56","39137","1883","Publish Message (id=56) [Deviceb'Device - 6']"
"3574","153.215786179","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","39137","Publish Ack (id=56)"
"3576","153.240844056","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","56","44971","1883","Publish Message (id=56) [Deviceb'Device - 10']"
"3577","153.243546400","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","44971","Publish Ack (id=56)"
"3579","153.245072242","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","57","42513","1883","Publish Message (id=57) [Deviceb'Device - 4']"
"3580","153.245158806","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","57","60773","1883","Publish Message (id=57) [Deviceb'Device - 5']"
"3581","153.245236442","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","57","37737","1883","Publish Message (id=57) [Deviceb'Device - 2']"
"3582","153.246382166","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","42513","Publish Ack (id=57)"
"3584","153.246765090","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","60773","Publish Ack (id=57)"
"3586","153.247926673","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","37737","Publish Ack (id=57)"
"3591","153.284176678","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","56","49821","1883","Publish Message (id=56) [Deviceb'Device - 9']"
"3592","153.284271357","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","57","41817","1883","Publish Message (id=57) [Deviceb'Device - 1']"
"3593","153.284807981","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","57","38983","1883","Publish Message (id=57) [Deviceb'Device - 3']"
"3594","153.285564550","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","56","43849","1883","Publish Message (id=56) [Deviceb'Device - 8']"
"3595","153.285661152","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","56","46211","1883","Publish Message (id=56) [Deviceb'Device - 7']"
"3597","153.287120959","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","49821","Publish Ack (id=56)"
"3599","153.287497591","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","41817","Publish Ack (id=57)"
"3601","153.287518460","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","38983","Publish Ack (id=57)"
"3603","153.287518520","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","43849","Publish Ack (id=56)"
"3605","153.287882287","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","46211","Publish Ack (id=56)"
"3612","154.217914048","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","57","39137","1883","Publish Message (id=57) [Deviceb'Device - 6']"
"3613","154.220624618","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","39137","Publish Ack (id=57)"
"3615","154.247393175","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","57","44971","1883","Publish Message (id=57) [Deviceb'Device - 10']"
"3616","154.248433921","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","58","42513","1883","Publish Message (id=58) [Deviceb'Device - 4']"
"3617","154.248557535","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","58","60773","1883","Publish Message (id=58) [Deviceb'Device - 5']"
"3618","154.249061957","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","58","37737","1883","Publish Message (id=58) [Deviceb'Device - 2']"
"3619","154.250310886","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","44971","Publish Ack (id=57)"
"3621","154.250661238","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","42513","Publish Ack (id=58)"
"3623","154.250685404","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","60773","Publish Ack (id=58)"
"3625","154.251877585","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","37737","Publish Ack (id=58)"
"3627","154.289890089","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","57","49821","1883","Publish Message (id=57) [Deviceb'Device - 9']"
"3628","154.290034842","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 7'","57","46211","1883","Publish Message (id=57) [Deviceb'Device - 7']"
"3629","154.290127187","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 3'","58","38983","1883","Publish Message (id=58) [Deviceb'Device - 3']"
"3630","154.290217157","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 8'","57","43849","1883","Publish Message (id=57) [Deviceb'Device - 8']"
"3631","154.290297689","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 1'","58","41817","1883","Publish Message (id=58) [Deviceb'Device - 1']"
"3632","154.292686972","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","49821","Publish Ack (id=57)"
"3634","154.293153443","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","46211","Publish Ack (id=57)"
"3636","154.293177268","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","38983","Publish Ack (id=58)"
"3638","154.293177338","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","43849","Publish Ack (id=57)"
"3640","154.293595187","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","41817","Publish Ack (id=58)"
"3646","155.222305906","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 6'","58","39137","1883","Publish Message (id=58) [Deviceb'Device - 6']"
"3647","155.225022627","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","39137","Publish Ack (id=58)"
"3649","155.254666334","192.168.15.4","192.168.15.3","MQTT","349","Deviceb'Device - 10'","58","44971","1883","Publish Message (id=58) [Deviceb'Device - 10']"
"3650","155.254780771","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 5'","59","60773","1883","Publish Message (id=59) [Deviceb'Device - 5']"
"3651","155.254868005","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 4'","59","42513","1883","Publish Message (id=59) [Deviceb'Device - 4']"
"3652","155.255486223","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 2'","59","37737","1883","Publish Message (id=59) [Deviceb'Device - 2']"
"3653","155.257545242","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","44971","Publish Ack (id=58)"
"3655","155.257926452","192.168.15.3","192.168.15.4","MQTT","70","","59","1883","60773","Publish Ack (id=59)"
"3657","155.257951389","192.168.15.3","192.168.15.4","MQTT","70","","59","1883","42513","Publish Ack (id=59)"
"3659","155.257951459","192.168.15.3","192.168.15.4","MQTT","70","","59","1883","37737","Publish Ack (id=59)"
"3661","155.294917567","192.168.15.4","192.168.15.3","MQTT","348","Deviceb'Device - 9'","58","49821","1883","Publish Message (id=58) [Deviceb'Device - 9']"
