"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"2270","82.713017724","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","62","59967","1883","Publish Message (id=62) [Deviceb'Device - 3']"
"2271","82.713165364","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","62","49941","1883","Publish Message (id=62) [Deviceb'Device - 5']"
"2272","82.714198726","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","62","37215","1883","Publish Message (id=62) [Deviceb'Device - 2']"
"2273","82.715731486","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","59967","Publish Ack (id=62)"
"2275","82.715996349","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","49941","Publish Ack (id=62)"
"2277","82.716019362","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","37215","Publish Ack (id=62)"
"2280","82.781080068","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","62","60501","1883","Publish Message (id=62) [Deviceb'Device - 4']"
"2281","82.781228660","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","62","36061","1883","Publish Message (id=62) [Deviceb'Device - 1']"
"2282","82.786272265","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","60501","Publish Ack (id=62)"
"2284","82.786316058","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","36061","Publish Ack (id=62)"
"2293","83.717783299","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","63","59967","1883","Publish Message (id=63) [Deviceb'Device - 3']"
"2294","83.719331798","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","63","37215","1883","Publish Message (id=63) [Deviceb'Device - 2']"
"2295","83.719474920","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","63","49941","1883","Publish Message (id=63) [Deviceb'Device - 5']"
"2296","83.722120072","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","59967","Publish Ack (id=63)"
"2298","83.722601295","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","37215","Publish Ack (id=63)"
"2300","83.722628797","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","49941","Publish Ack (id=63)"
"2302","83.789277454","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","63","60501","1883","Publish Message (id=63) [Deviceb'Device - 4']"
"2303","83.789439011","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","63","36061","1883","Publish Message (id=63) [Deviceb'Device - 1']"
"2304","83.794260604","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","60501","Publish Ack (id=63)"
"2306","83.794340536","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","36061","Publish Ack (id=63)"
"2308","84.726055673","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","64","59967","1883","Publish Message (id=64) [Deviceb'Device - 3']"
"2309","84.726205707","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","64","49941","1883","Publish Message (id=64) [Deviceb'Device - 5']"
"2310","84.726334802","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","64","37215","1883","Publish Message (id=64) [Deviceb'Device - 2']"
"2311","84.728801195","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","59967","Publish Ack (id=64)"
"2313","84.729200984","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","49941","Publish Ack (id=64)"
"2315","84.729221683","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","37215","Publish Ack (id=64)"
"2321","84.796242544","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","64","60501","1883","Publish Message (id=64) [Deviceb'Device - 4']"
"2322","84.797083861","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","64","36061","1883","Publish Message (id=64) [Deviceb'Device - 1']"
"2323","84.801326515","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","60501","Publish Ack (id=64)"
"2325","84.801755840","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","36061","Publish Ack (id=64)"
"2333","85.730731785","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","65","59967","1883","Publish Message (id=65) [Deviceb'Device - 3']"
"2334","85.732199140","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","65","37215","1883","Publish Message (id=65) [Deviceb'Device - 2']"
"2335","85.732353723","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","65","49941","1883","Publish Message (id=65) [Deviceb'Device - 5']"
"2336","85.734942628","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","59967","Publish Ack (id=65)"
"2338","85.735384477","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","37215","Publish Ack (id=65)"
"2340","85.735384627","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","49941","Publish Ack (id=65)"
"2343","85.804742031","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","65","60501","1883","Publish Message (id=65) [Deviceb'Device - 4']"
"2344","85.804918075","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","65","36061","1883","Publish Message (id=65) [Deviceb'Device - 1']"
"2346","85.809816273","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","60501","Publish Ack (id=65)"
"2348","85.810144296","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","36061","Publish Ack (id=65)"
"2352","86.739626304","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","66","59967","1883","Publish Message (id=66) [Deviceb'Device - 3']"
"2353","86.739774455","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","66","37215","1883","Publish Message (id=66) [Deviceb'Device - 2']"
"2354","86.739899693","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","66","49941","1883","Publish Message (id=66) [Deviceb'Device - 5']"
"2355","86.742406070","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","59967","Publish Ack (id=66)"
"2357","86.742806120","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","37215","Publish Ack (id=66)"
"2359","86.742839243","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","49941","Publish Ack (id=66)"
"2361","86.812960333","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","66","60501","1883","Publish Message (id=66) [Deviceb'Device - 4']"
"2362","86.813112441","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","66","36061","1883","Publish Message (id=66) [Deviceb'Device - 1']"
"2363","86.818107524","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","60501","Publish Ack (id=66)"
"2365","86.818447469","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","36061","Publish Ack (id=66)"
"2371","87.746302210","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","67","59967","1883","Publish Message (id=67) [Deviceb'Device - 3']"
"2372","87.746450772","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","67","37215","1883","Publish Message (id=67) [Deviceb'Device - 2']"
"2373","87.746577182","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","67","49941","1883","Publish Message (id=67) [Deviceb'Device - 5']"
"2374","87.749149254","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","59967","Publish Ack (id=67)"
"2376","87.749545747","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","37215","Publish Ack (id=67)"
"2378","87.749566095","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","49941","Publish Ack (id=67)"
"2380","87.821111586","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","67","60501","1883","Publish Message (id=67) [Deviceb'Device - 4']"
"2381","87.821261170","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","67","36061","1883","Publish Message (id=67) [Deviceb'Device - 1']"
"2382","87.824384529","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","60501","Publish Ack (id=67)"
"2384","87.845739576","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","36061","Publish Ack (id=67)"
"2392","88.750931116","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","68","59967","1883","Publish Message (id=68) [Deviceb'Device - 3']"
"2393","88.752444749","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","68","49941","1883","Publish Message (id=68) [Deviceb'Device - 5']"
"2394","88.752588612","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","68","37215","1883","Publish Message (id=68) [Deviceb'Device - 2']"
"2395","88.755107894","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","59967","Publish Ack (id=68)"
"2397","88.755467056","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","49941","Publish Ack (id=68)"
"2399","88.755489047","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","37215","Publish Ack (id=68)"
"2401","88.826622272","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","68","60501","1883","Publish Message (id=68) [Deviceb'Device - 4']"
"2402","88.829241855","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","60501","Publish Ack (id=68)"
"2404","88.847830410","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","68","36061","1883","Publish Message (id=68) [Deviceb'Device - 1']"
"2405","88.850349832","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","36061","Publish Ack (id=68)"
"2411","89.757955928","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","69","59967","1883","Publish Message (id=69) [Deviceb'Device - 3']"
"2412","89.758102706","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","69","37215","1883","Publish Message (id=69) [Deviceb'Device - 2']"
"2413","89.758933784","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","69","49941","1883","Publish Message (id=69) [Deviceb'Device - 5']"
"2414","89.760736536","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","59967","Publish Ack (id=69)"
"2416","89.761095748","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","37215","Publish Ack (id=69)"
"2418","89.761120605","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","49941","Publish Ack (id=69)"
"2420","89.830524594","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","69","60501","1883","Publish Message (id=69) [Deviceb'Device - 4']"
"2421","89.833315612","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","60501","Publish Ack (id=69)"
"2423","89.852107221","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","69","36061","1883","Publish Message (id=69) [Deviceb'Device - 1']"
"2424","89.854826924","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","36061","Publish Ack (id=69)"
"2433","90.763788212","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","70","59967","1883","Publish Message (id=70) [Deviceb'Device - 3']"
"2434","90.763957653","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","70","49941","1883","Publish Message (id=70) [Deviceb'Device - 5']"
"2435","90.764820671","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","70","37215","1883","Publish Message (id=70) [Deviceb'Device - 2']"
"2436","90.766617271","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","59967","Publish Ack (id=70)"
"2438","90.766618003","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","49941","Publish Ack (id=70)"
"2440","90.767027119","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","37215","Publish Ack (id=70)"
"2443","90.836072485","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","70","60501","1883","Publish Message (id=70) [Deviceb'Device - 4']"
"2444","90.838787328","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","60501","Publish Ack (id=70)"
"2446","90.856468238","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","70","36061","1883","Publish Message (id=70) [Deviceb'Device - 1']"
"2447","90.859091808","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","36061","Publish Ack (id=70)"
"2453","91.770330749","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","71","59967","1883","Publish Message (id=71) [Deviceb'Device - 3']"
"2454","91.770480393","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","71","49941","1883","Publish Message (id=71) [Deviceb'Device - 5']"
"2455","91.770608507","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","71","37215","1883","Publish Message (id=71) [Deviceb'Device - 2']"
"2456","91.773064969","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","59967","Publish Ack (id=71)"
"2458","91.773524431","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","49941","Publish Ack (id=71)"
"2460","91.773524742","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","37215","Publish Ack (id=71)"
"2462","91.840602078","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","71","60501","1883","Publish Message (id=71) [Deviceb'Device - 4']"
"2463","91.843342860","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","60501","Publish Ack (id=71)"
"2465","91.861093592","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","71","36061","1883","Publish Message (id=71) [Deviceb'Device - 1']"
"2466","91.863775052","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","36061","Publish Ack (id=71)"
"2473","92.774854781","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","72","59967","1883","Publish Message (id=72) [Deviceb'Device - 3']"
"2474","92.776630080","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","72","49941","1883","Publish Message (id=72) [Deviceb'Device - 5']"
"2475","92.776833436","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","72","37215","1883","Publish Message (id=72) [Deviceb'Device - 2']"
"2476","92.777404029","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","59967","Publish Ack (id=72)"
"2478","92.779231368","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","49941","Publish Ack (id=72)"
"2480","92.779641165","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","37215","Publish Ack (id=72)"
"2482","92.845195719","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","72","60501","1883","Publish Message (id=72) [Deviceb'Device - 4']"
"2483","92.847799932","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","60501","Publish Ack (id=72)"
"2485","92.865452858","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","72","36061","1883","Publish Message (id=72) [Deviceb'Device - 1']"
"2486","92.868012335","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","36061","Publish Ack (id=72)"
"2492","93.779965491","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","73","59967","1883","Publish Message (id=73) [Deviceb'Device - 3']"
"2493","93.780998742","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","73","49941","1883","Publish Message (id=73) [Deviceb'Device - 5']"
"2494","93.781907687","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","73","37215","1883","Publish Message (id=73) [Deviceb'Device - 2']"
"2495","93.784389587","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","59967","Publish Ack (id=73)"
"2497","93.788985049","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","49941","Publish Ack (id=73)"
"2499","93.789028071","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","37215","Publish Ack (id=73)"
"2501","93.850143236","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","73","60501","1883","Publish Message (id=73) [Deviceb'Device - 4']"
"2502","93.852945375","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","60501","Publish Ack (id=73)"
"2504","93.869503532","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","73","36061","1883","Publish Message (id=73) [Deviceb'Device - 1']"
"2505","93.872099649","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","36061","Publish Ack (id=73)"
"2511","94.786502355","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","74","59967","1883","Publish Message (id=74) [Deviceb'Device - 3']"
"2512","94.789207629","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","59967","Publish Ack (id=74)"
"2514","94.790588911","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","74","49941","1883","Publish Message (id=74) [Deviceb'Device - 5']"
"2515","94.791446388","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","74","37215","1883","Publish Message (id=74) [Deviceb'Device - 2']"
"2516","94.792546416","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","49941","Publish Ack (id=74)"
"2518","94.794144118","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","37215","Publish Ack (id=74)"
"2520","94.854779640","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","74","60501","1883","Publish Message (id=74) [Deviceb'Device - 4']"
"2521","94.857381108","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","60501","Publish Ack (id=74)"
"2523","94.873769913","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","74","36061","1883","Publish Message (id=74) [Deviceb'Device - 1']"
"2524","94.876376580","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","36061","Publish Ack (id=74)"
"2529","95.791439528","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","75","59967","1883","Publish Message (id=75) [Deviceb'Device - 3']"
"2530","95.794000338","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","59967","Publish Ack (id=75)"
"2532","95.794556684","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","75","49941","1883","Publish Message (id=75) [Deviceb'Device - 5']"
"2533","95.795819891","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","75","37215","1883","Publish Message (id=75) [Deviceb'Device - 2']"
"2534","95.797404569","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","49941","Publish Ack (id=75)"
"2536","95.798613774","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","37215","Publish Ack (id=75)"
"2538","95.859427321","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","75","60501","1883","Publish Message (id=75) [Deviceb'Device - 4']"
"2539","95.862018159","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","60501","Publish Ack (id=75)"
"2541","95.878810609","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","75","36061","1883","Publish Message (id=75) [Deviceb'Device - 1']"
"2542","95.881412587","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","36061","Publish Ack (id=75)"
"2548","96.797654936","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","76","59967","1883","Publish Message (id=76) [Deviceb'Device - 3']"
"2549","96.799816769","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","76","49941","1883","Publish Message (id=76) [Deviceb'Device - 5']"
"2550","96.800272945","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","59967","Publish Ack (id=76)"
"2552","96.800672002","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","76","37215","1883","Publish Message (id=76) [Deviceb'Device - 2']"
"2553","96.802526362","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","49941","Publish Ack (id=76)"
"2555","96.802949565","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","37215","Publish Ack (id=76)"
"2557","96.864643870","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","76","60501","1883","Publish Message (id=76) [Deviceb'Device - 4']"
"2558","96.867270184","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","60501","Publish Ack (id=76)"
"2560","96.884262944","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","76","36061","1883","Publish Message (id=76) [Deviceb'Device - 1']"
"2561","96.886869070","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","36061","Publish Ack (id=76)"
"2567","97.802159850","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","77","59967","1883","Publish Message (id=77) [Deviceb'Device - 3']"
"2568","97.804156679","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","77","49941","1883","Publish Message (id=77) [Deviceb'Device - 5']"
"2569","97.804759503","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","59967","Publish Ack (id=77)"
"2571","97.805104268","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","77","37215","1883","Publish Message (id=77) [Deviceb'Device - 2']"
"2572","97.806785699","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","49941","Publish Ack (id=77)"
"2574","97.807232997","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","37215","Publish Ack (id=77)"
"2576","97.869966774","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","77","60501","1883","Publish Message (id=77) [Deviceb'Device - 4']"
"2577","97.872597226","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","60501","Publish Ack (id=77)"
"2579","97.888739180","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","77","36061","1883","Publish Message (id=77) [Deviceb'Device - 1']"
"2580","97.891344755","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","36061","Publish Ack (id=77)"
"2586","98.807414473","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","78","59967","1883","Publish Message (id=78) [Deviceb'Device - 3']"
"2587","98.808329259","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","78","49941","1883","Publish Message (id=78) [Deviceb'Device - 5']"
"2588","98.809209560","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","78","37215","1883","Publish Message (id=78) [Deviceb'Device - 2']"
"2589","98.811804124","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","59967","Publish Ack (id=78)"
"2591","98.812235192","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","49941","Publish Ack (id=78)"
"2593","98.812262203","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","37215","Publish Ack (id=78)"
"2595","98.874970438","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","78","60501","1883","Publish Message (id=78) [Deviceb'Device - 4']"
"2596","98.877640956","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","60501","Publish Ack (id=78)"
"2598","98.892695647","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","78","36061","1883","Publish Message (id=78) [Deviceb'Device - 1']"
"2599","98.895360885","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","36061","Publish Ack (id=78)"
"2605","99.814549431","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","79","59967","1883","Publish Message (id=79) [Deviceb'Device - 3']"
"2606","99.814707802","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","79","49941","1883","Publish Message (id=79) [Deviceb'Device - 5']"
"2607","99.814841816","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","79","37215","1883","Publish Message (id=79) [Deviceb'Device - 2']"
"2608","99.822393827","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","59967","Publish Ack (id=79)"
"2610","99.822738762","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","49941","Publish Ack (id=79)"
"2612","99.822758369","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","37215","Publish Ack (id=79)"
"2614","99.878990562","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","79","60501","1883","Publish Message (id=79) [Deviceb'Device - 4']"
"2615","99.886600944","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","60501","Publish Ack (id=79)"
"2617","99.897553559","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","79","36061","1883","Publish Message (id=79) [Deviceb'Device - 1']"
"2618","99.900242321","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","36061","Publish Ack (id=79)"
"2627","100.825278207","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","80","59967","1883","Publish Message (id=80) [Deviceb'Device - 3']"
"2628","100.825457938","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","80","37215","1883","Publish Message (id=80) [Deviceb'Device - 2']"
"2629","100.826492742","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","80","49941","1883","Publish Message (id=80) [Deviceb'Device - 5']"
"2630","100.827922796","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","59967","Publish Ack (id=80)"
"2632","100.828270486","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","37215","Publish Ack (id=80)"
"2634","100.828270626","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","49941","Publish Ack (id=80)"
"2636","100.888551890","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","80","60501","1883","Publish Message (id=80) [Deviceb'Device - 4']"
"2637","100.891187652","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","60501","Publish Ack (id=80)"
"2639","100.902110931","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","80","36061","1883","Publish Message (id=80) [Deviceb'Device - 1']"
"2640","100.905073954","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","36061","Publish Ack (id=80)"
"2646","101.830890072","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","81","59967","1883","Publish Message (id=81) [Deviceb'Device - 3']"
"2647","101.831037942","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","81","49941","1883","Publish Message (id=81) [Deviceb'Device - 5']"
"2648","101.831893165","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","81","37215","1883","Publish Message (id=81) [Deviceb'Device - 2']"
"2649","101.833630402","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","59967","Publish Ack (id=81)"
"2651","101.834049167","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","49941","Publish Ack (id=81)"
"2653","101.834082019","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","37215","Publish Ack (id=81)"
"2655","101.893121474","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","81","60501","1883","Publish Message (id=81) [Deviceb'Device - 4']"
"2656","101.895860161","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","60501","Publish Ack (id=81)"
"2658","101.907529626","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","81","36061","1883","Publish Message (id=81) [Deviceb'Device - 1']"
"2659","101.910198230","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","36061","Publish Ack (id=81)"
"2662","102.835523105","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","82","59967","1883","Publish Message (id=82) [Deviceb'Device - 3']"
"2663","102.837223261","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","82","37215","1883","Publish Message (id=82) [Deviceb'Device - 2']"
"2664","102.837374708","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","82","49941","1883","Publish Message (id=82) [Deviceb'Device - 5']"
"2665","102.838324200","192.168.15.3","192.168.15.4","MQTT","70","","82","1883","59967","Publish Ack (id=82)"
"2667","102.840073380","192.168.15.3","192.168.15.4","MQTT","70","","82","1883","37215","Publish Ack (id=82)"
"2669","102.840426800","192.168.15.3","192.168.15.4","MQTT","70","","82","1883","49941","Publish Ack (id=82)"
"2675","102.898418184","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","82","60501","1883","Publish Message (id=82) [Deviceb'Device - 4']"
"2676","102.901042795","192.168.15.3","192.168.15.4","MQTT","70","","82","1883","60501","Publish Ack (id=82)"
