"No.","Time","Source","Destination","Protocol","Length","Info"
"7729","326.822284100","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=317) [Deviceb'Device - 1']"
"7730","326.822696571","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7733","326.829031452","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=317)"
"7735","326.829594358","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"7752","327.833393776","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"7754","327.836509203","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=318) [Deviceb'Device - 1']"
"7755","327.837002356","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7758","327.839210386","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=318)"
"7760","327.839601897","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"7775","328.844235141","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"7777","328.847151311","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=319) [Deviceb'Device - 1']"
"7778","328.847566918","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7781","328.849878443","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=319)"
"7783","328.850563820","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"7797","329.854824468","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"7799","329.857766668","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=320) [Deviceb'Device - 1']"
"7800","329.858173688","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7803","329.860588699","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=320)"
"7805","329.861344851","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"7813","330.865521977","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"7815","330.868392922","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=321) [Deviceb'Device - 1']"
"7817","330.872788772","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7819","330.878931590","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=321)"
"7821","330.879714272","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"7832","331.884146588","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"7834","331.887054873","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=322) [Deviceb'Device - 1']"
"7835","331.887453237","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7838","331.889885170","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=322)"
"7840","331.890667241","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"7977","347.935352271","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"7982","348.155318689","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=323) [Deviceb'Device - 1']"
"7986","348.160800205","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"7988","348.161812581","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=323)"
"7990","348.162633986","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8001","349.178889973","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8003","349.181350761","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=324) [Deviceb'Device - 1']"
"8005","349.184875863","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8009","349.187470434","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=324)"
"8011","349.188121667","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8029","350.275672272","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8031","350.278629669","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=325) [Deviceb'Device - 1']"
"8032","350.278801645","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8035","350.282285830","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=325)"
"8037","350.283093058","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8051","351.287281041","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8054","351.295991398","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=326) [Deviceb'Device - 1']"
"8055","351.296761436","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8058","351.298389126","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=326)"
"8060","351.299256218","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8071","352.309773757","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8073","352.320118958","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=327) [Deviceb'Device - 1']"
"8074","352.320138856","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8077","352.323579439","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=327)"
"8079","352.324256039","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8098","353.331759534","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8101","353.342103604","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=328) [Deviceb'Device - 1']"
"8102","353.342329211","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8105","353.348091448","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=328)"
"8107","353.348753150","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8155","354.355104421","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8157","354.356341102","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=329) [Deviceb'Device - 1']"
"8158","354.356562722","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8161","354.357905453","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=329)"
"8163","354.358507132","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8181","355.361793889","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8183","355.362938035","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=330) [Deviceb'Device - 1']"
"8184","355.363641897","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8188","355.364996160","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=330)"
"8190","355.367011836","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8251","356.370431414","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8253","356.372555635","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=331) [Deviceb'Device - 1']"
"8254","356.373135182","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8257","356.379289571","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=331)"
"8259","356.380213701","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8274","357.391368458","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8276","357.393533206","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=332) [Deviceb'Device - 1']"
"8277","357.394184929","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8280","357.396210444","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=332)"
"8282","357.396763530","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8306","359.418742276","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8308","359.422819504","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=333) [Deviceb'Device - 1']"
"8309","359.423782135","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8312","359.425536616","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=333)"
"8314","359.426289511","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8331","360.430885719","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8333","360.435282241","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=334) [Deviceb'Device - 1']"
"8334","360.435859263","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8337","360.448236290","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=334)"
"8339","360.449358083","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8353","361.453224628","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8355","361.454602336","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=335) [Deviceb'Device - 1']"
"8356","361.455511076","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8359","361.464901369","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=335)"
"8361","361.465935838","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8373","362.469286034","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8375","362.470445048","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=336) [Deviceb'Device - 1']"
"8376","362.470830147","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8379","362.475254802","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=336)"
"8381","362.475978722","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8397","363.481999592","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8399","363.483724006","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=337) [Deviceb'Device - 1']"
"8400","363.483988146","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8403","363.485552217","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=337)"
"8405","363.486316694","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8417","364.500607143","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8419","364.505778542","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=338) [Deviceb'Device - 1']"
"8420","364.505996594","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8423","364.507887082","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=338)"
"8425","364.508525611","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8433","365.520046188","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8435","365.532106155","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=339) [Deviceb'Device - 1']"
"8436","365.532886622","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8439","365.535769269","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=339)"
"8441","365.536443104","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8461","366.541363816","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8463","366.545579836","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=340) [Deviceb'Device - 1']"
"8464","366.546653478","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8467","366.556522518","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=340)"
"8469","366.557256307","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8483","367.571902848","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8485","367.578024465","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=341) [Deviceb'Device - 1']"
"8486","367.578298503","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8489","367.580418275","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=341)"
"8491","367.580977664","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8515","368.589478650","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8517","368.590649827","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=342) [Deviceb'Device - 1']"
"8518","368.591071576","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8524","368.592717942","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=342)"
"8526","368.593367802","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8546","369.596672027","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8548","369.599000555","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=343) [Deviceb'Device - 1']"
"8549","369.599443493","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8552","369.604887678","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=343)"
"8554","369.605669979","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8567","370.610085618","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8569","370.625917374","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=344) [Deviceb'Device - 1']"
"8570","370.626293126","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8574","370.849042884","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=344)"
"8576","370.849810487","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8619","371.857600520","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8621","371.868938009","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=345) [Deviceb'Device - 1']"
"8622","371.869212188","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8625","371.878561575","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=345)"
"8627","371.879244067","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8641","372.882486762","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8643","372.889747976","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=346) [Deviceb'Device - 1']"
"8644","372.895922082","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8647","372.907901336","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=346)"
"8649","372.908569922","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8663","373.917375535","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8665","373.919432939","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=347) [Deviceb'Device - 1']"
"8666","373.920379190","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8669","373.931743009","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=347)"
"8671","373.932646058","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8683","374.939658073","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8685","374.941876042","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=348) [Deviceb'Device - 1']"
"8686","374.944682283","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8689","374.951712209","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=348)"
"8691","374.952343093","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8707","375.962564472","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8709","375.968701188","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=349) [Deviceb'Device - 1']"
"8710","375.968822658","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8713","375.974754185","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=349)"
"8715","375.975711627","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8721","376.933690792","192.168.15.4","192.168.15.3","MQTT","68","Ping Request"
"8722","376.939493015","192.168.15.3","192.168.15.4","MQTT","68","Ping Response"
"8727","376.986111603","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8729","376.988857701","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=350) [Deviceb'Device - 1']"
"8730","376.994205623","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8733","376.999131527","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=350)"
"8735","376.999776698","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8748","378.003267203","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8750","378.010875704","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=351) [Deviceb'Device - 1']"
"8751","378.013325381","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8754","378.018914700","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=351)"
"8756","378.019488286","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8793","379.026488603","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8795","379.040623176","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=352) [Deviceb'Device - 1']"
"8796","379.041409795","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8799","379.049603193","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=352)"
"8801","379.050571506","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8815","380.058189791","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8817","380.059347763","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=353) [Deviceb'Device - 1']"
"8818","380.060063668","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8821","380.070834244","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=353)"
"8823","380.071872650","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8837","381.081359019","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8839","381.083495022","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=354) [Deviceb'Device - 1']"
"8840","381.084215075","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8843","381.089491522","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=354)"
"8845","381.090329117","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8857","382.097499610","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8859","382.099045335","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=355) [Deviceb'Device - 1']"
"8860","382.099801657","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8863","382.107672845","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=355)"
"8865","382.108415471","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8877","383.111571693","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8879","383.113782057","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=356) [Deviceb'Device - 1']"
"8880","383.114516126","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8883","383.117122299","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=356)"
"8885","383.117662582","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8896","384.120900737","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8899","384.124328635","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=357) [Deviceb'Device - 1']"
"8900","384.126179599","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8903","384.129285578","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=357)"
"8905","384.129836300","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8921","385.145521294","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8923","385.151072802","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8924","385.151116014","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=358) [Deviceb'Device - 1']"
"8928","385.153685738","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=358)"
"8930","385.154394950","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8945","386.166449855","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8947","386.170729074","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=359) [Deviceb'Device - 1']"
"8948","386.172448719","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8951","386.175300737","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=359)"
"8953","386.175968060","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8967","387.183359894","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8969","387.193642066","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=360) [Deviceb'Device - 1']"
"8970","387.198021435","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8973","387.200597591","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=360)"
"8975","387.201398657","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"8988","388.205252003","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"8990","388.215317044","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=361) [Deviceb'Device - 1']"
"8991","388.216553985","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"8994","388.220191290","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=361)"
"8996","388.220987857","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9004","389.227365578","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9006","389.229850642","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=362) [Deviceb'Device - 1']"
"9007","389.231034753","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9010","389.236143453","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=362)"
"9012","389.236824141","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9026","390.244994985","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9031","390.451968506","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=363) [Deviceb'Device - 1']"
"9036","390.469906398","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9038","390.472925603","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=363)"
"9040","390.473771614","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9055","391.477224135","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9057","391.480601387","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=364) [Deviceb'Device - 1']"
"9058","391.480973532","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9063","391.490380176","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=364)"
"9065","391.490966756","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9078","392.495483068","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9080","392.497229574","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=365) [Deviceb'Device - 1']"
"9081","392.498324887","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9084","392.502223707","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=365)"
"9086","392.503111026","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9100","393.516708906","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9102","393.520079014","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=366) [Deviceb'Device - 1']"
"9103","393.520391736","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9106","393.523256378","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=366)"
"9108","393.524450288","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9120","394.528777240","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9122","394.537410270","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=367) [Deviceb'Device - 1']"
"9123","394.537771384","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9126","394.540149074","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=367)"
"9128","394.540903732","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9140","395.548815167","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9142","395.552435358","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=368) [Deviceb'Device - 1']"
"9143","395.553534138","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9146","395.555433353","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=368)"
"9148","395.556043167","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9165","396.559748469","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9167","396.561223300","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=369) [Deviceb'Device - 1']"
"9168","396.561657813","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9171","396.567355637","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=369)"
"9173","396.567645596","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9186","397.575617811","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9188","397.581122620","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=370) [Deviceb'Device - 1']"
"9190","397.585599594","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9192","397.591443735","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=370)"
"9194","397.592369558","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9208","398.599556146","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9210","398.603063815","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=371) [Deviceb'Device - 1']"
"9211","398.604740117","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9214","398.607360277","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=371)"
"9216","398.608094717","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9233","399.616846273","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9235","399.624423444","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=372) [Deviceb'Device - 1']"
"9236","399.624631578","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9239","399.630174420","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=372)"
"9241","399.630924269","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9250","400.641118534","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9252","400.648881858","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=373) [Deviceb'Device - 1']"
"9253","400.649700417","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9256","400.665186949","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=373)"
"9258","400.665972526","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9270","401.672001498","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9272","401.677112031","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=374) [Deviceb'Device - 1']"
"9273","401.678306301","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9276","401.681858365","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=374)"
"9278","401.682755803","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9292","402.712510619","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9295","402.717028751","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=375) [Deviceb'Device - 1']"
"9297","402.721390546","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9299","402.731588629","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=375)"
"9301","402.732322478","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9314","403.736829295","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9316","403.738931704","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=376) [Deviceb'Device - 1']"
"9317","403.739330429","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9320","403.745121650","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=376)"
"9322","403.745489246","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9334","404.750885374","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9336","404.752755133","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=377) [Deviceb'Device - 1']"
"9337","404.753494302","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9340","404.757198904","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=377)"
"9342","404.757627495","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9358","405.761627418","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
