"No.","Time","Source","Destination","Protocol","Length","Info"
"4022","96.922979359","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4024","96.925876607","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=62) [Deviceb'Device - 1']"
"4025","96.926366732","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4028","96.928600187","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=62)"
"4030","96.929348119","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4053","97.932933706","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4055","97.936459160","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=63) [Deviceb'Device - 1']"
"4056","97.936824650","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4059","97.939349194","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=63)"
"4061","97.940022595","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4097","98.943995144","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4099","98.946904886","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=64) [Deviceb'Device - 1']"
"4100","98.947532881","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4104","98.949872136","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=64)"
"4106","98.950160550","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4143","99.954226015","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4145","99.957239111","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=65) [Deviceb'Device - 1']"
"4146","99.957713176","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4149","99.960119338","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=65)"
"4151","99.960435244","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4168","100.964210141","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4170","100.967148366","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=66) [Deviceb'Device - 1']"
"4172","100.971569149","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4174","100.974007762","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=66)"
"4176","100.974361269","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4192","101.977707667","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4194","101.980673164","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=67) [Deviceb'Device - 1']"
"4195","101.983495431","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4198","101.985935767","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=67)"
"4200","101.986321505","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4214","102.990566240","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4216","102.993556854","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=68) [Deviceb'Device - 1']"
"4217","102.994091032","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4220","102.996348843","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=68)"
"4222","102.996652677","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4234","104.000429308","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4236","104.002763854","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=69) [Deviceb'Device - 1']"
"4237","104.003278736","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4240","104.005644932","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=69)"
"4242","104.006020921","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4254","105.010218568","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4256","105.012954141","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=70) [Deviceb'Device - 1']"
"4257","105.013450859","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4260","105.015680868","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=70)"
"4262","105.016088858","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4273","106.020045690","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4275","106.022821239","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=71) [Deviceb'Device - 1']"
"4278","106.027315401","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4280","106.029702937","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=71)"
"4282","106.030139551","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4291","107.034345576","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4293","107.037088143","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=72) [Deviceb'Device - 1']"
"4294","107.037595200","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4297","107.040069119","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=72)"
"4299","107.040675924","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4313","108.044741785","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4315","108.047577787","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=73) [Deviceb'Device - 1']"
"4316","108.048054407","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4319","108.050440660","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=73)"
"4321","108.050848800","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4333","109.054625817","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4335","109.057455958","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=74) [Deviceb'Device - 1']"
"4336","109.057919323","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4339","109.060456732","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=74)"
"4341","109.060887194","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4353","110.065227295","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4355","110.068082794","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=75) [Deviceb'Device - 1']"
"4356","110.068572528","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4359","110.071018655","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=75)"
"4361","110.071680704","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4370","111.075211165","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4372","111.078090329","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=76) [Deviceb'Device - 1']"
"4374","111.082543454","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4376","111.084945167","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=76)"
"4378","111.085518569","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4386","112.089302491","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4388","112.097487650","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=77) [Deviceb'Device - 1']"
"4389","112.097944743","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4392","112.100319945","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=77)"
"4394","112.101138701","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4407","113.106012417","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4409","113.108906680","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=78) [Deviceb'Device - 1']"
"4410","113.109374332","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4413","113.111718397","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=78)"
"4415","113.112320232","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4425","114.116145505","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4428","114.119022866","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=79) [Deviceb'Device - 1']"
"4429","114.119501890","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4432","114.121796120","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=79)"
"4434","114.122525576","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4447","115.127280211","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4449","115.130146651","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=80) [Deviceb'Device - 1']"
"4450","115.130719102","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4453","115.133027579","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=80)"
"4455","115.133750413","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4468","116.138106830","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4470","116.142233038","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=81) [Deviceb'Device - 1']"
"4472","116.145781886","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4474","116.148234254","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=81)"
"4476","116.148953461","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4488","117.152994603","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4490","117.155880490","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=82) [Deviceb'Device - 1']"
"4491","117.156346009","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4494","117.158728445","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=82)"
"4496","117.159132187","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4508","118.163548434","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4510","118.166321218","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=83) [Deviceb'Device - 1']"
"4511","118.166808047","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4514","118.169208317","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=83)"
"4516","118.170086635","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4531","119.174116214","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4533","119.177021066","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=84) [Deviceb'Device - 1']"
"4534","119.177603375","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4537","119.179821852","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=84)"
"4539","119.180411265","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4559","120.184964555","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4561","120.187813732","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=85) [Deviceb'Device - 1']"
"4562","120.188344174","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4566","120.190757528","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=85)"
"4568","120.191449264","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4583","121.195936429","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4585","121.198749889","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=86) [Deviceb'Device - 1']"
"4587","121.203176574","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4589","121.205690659","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=86)"
"4591","121.206414084","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4603","122.210220515","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4605","122.212948153","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=87) [Deviceb'Device - 1']"
"4606","122.213437096","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4609","122.215896598","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=87)"
"4611","122.216661762","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4639","123.222277226","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4641","123.224625598","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=88) [Deviceb'Device - 1']"
"4642","123.225021866","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4645","123.227437405","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=88)"
"4647","123.227998534","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4659","124.232742499","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4661","124.236016318","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4662","124.236065450","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=89) [Deviceb'Device - 1']"
"4665","124.238920890","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=89)"
"4667","124.239628966","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4681","125.243905506","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4683","125.246543555","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=90) [Deviceb'Device - 1']"
"4684","125.246909746","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4687","125.249363908","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=90)"
"4689","125.249963930","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4702","126.253707897","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4704","126.256569608","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=91) [Deviceb'Device - 1']"
"4706","126.260931110","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4708","126.263321010","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=91)"
"4710","126.264065736","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4722","127.268489347","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4724","127.271395542","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=92) [Deviceb'Device - 1']"
"4725","127.271784646","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4728","127.274252985","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=92)"
"4730","127.274852927","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4747","128.279229278","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4749","128.282218980","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=93) [Deviceb'Device - 1']"
"4750","128.282618344","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4753","128.285137509","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=93)"
"4755","128.285632914","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4773","129.289356724","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4775","129.292305970","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=94) [Deviceb'Device - 1']"
"4776","129.292700645","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4779","129.296014460","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=94)"
"4781","129.296512299","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4799","130.300699885","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4801","130.303726968","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=95) [Deviceb'Device - 1']"
"4802","130.304191635","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4805","130.306676455","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=95)"
"4807","130.307220602","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4820","131.311054220","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4822","131.315690791","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=96) [Deviceb'Device - 1']"
"4823","131.315925654","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4826","131.318484163","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=96)"
"4828","131.318941817","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4894","132.322620794","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4900","132.325643128","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=97) [Deviceb'Device - 1']"
"4901","132.326066548","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4904","132.328482718","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=97)"
"4906","132.328970308","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4928","133.333249980","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4930","133.336081935","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=98) [Deviceb'Device - 1']"
"4931","133.336523248","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4934","133.339013017","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=98)"
"4936","133.339383246","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4944","134.343861622","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4946","134.346760724","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=99) [Deviceb'Device - 1']"
"4947","134.347207217","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4950","134.349608569","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=99)"
"4952","134.350578510","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4970","135.354946972","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4972","135.357829953","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=100) [Deviceb'Device - 1']"
"4973","135.358238133","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4976","135.360682557","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=100)"
"4978","135.361037938","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4991","136.366525521","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4993","136.369312641","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=101) [Deviceb'Device - 1']"
"4995","136.373703408","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4997","136.376039477","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=101)"
"4999","136.376462175","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"5016","137.380090260","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"5018","137.383005121","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=102) [Deviceb'Device - 1']"
