"No.","Time","Source","Destination","Protocol","Length","Info"
"819436","5291.913794898","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819439","5291.916445730","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5219)"
"819441","5291.916749534","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819456","5292.921367948","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819458","5292.924262059","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5220) [Deviceb'Device - 2']"
"819459","5292.924629965","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819462","5292.926751676","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5220)"
"819464","5292.927081620","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819479","5293.931374679","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819481","5293.934278458","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5221) [Deviceb'Device - 2']"
"819482","5293.934641154","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819485","5293.937170676","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5221)"
"819487","5293.937521218","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819507","5294.941892896","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819509","5294.944835439","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5222) [Deviceb'Device - 2']"
"819510","5294.945174961","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819513","5294.947834278","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5222)"
"819515","5294.948404115","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819530","5295.952923511","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819532","5295.955875592","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5223) [Deviceb'Device - 2']"
"819534","5295.960134042","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819536","5295.962634760","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5223)"
"819538","5295.963304205","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819554","5296.967168041","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819556","5296.970108210","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5224) [Deviceb'Device - 2']"
"819557","5296.970510951","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819560","5296.973187611","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5224)"
"819562","5296.973790861","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819607","5297.978512692","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819609","5297.981469411","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5225) [Deviceb'Device - 2']"
"819610","5297.981857865","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819613","5297.984443784","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5225)"
"819615","5297.985182620","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819628","5298.989287383","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819630","5298.992201803","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5226) [Deviceb'Device - 2']"
"819631","5298.992615344","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819634","5298.994892760","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5226)"
"819636","5298.995504646","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819661","5299.999952978","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819663","5300.002891163","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5227) [Deviceb'Device - 2']"
"819664","5300.003326936","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819667","5300.005549357","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5227)"
"819669","5300.006337327","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819683","5301.011053766","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819685","5301.013962705","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5228) [Deviceb'Device - 2']"
"819687","5301.018188353","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819689","5301.020657350","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5228)"
"819691","5301.021285998","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819706","5302.025506699","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819708","5302.037311354","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5229) [Deviceb'Device - 2']"
"819709","5302.037652519","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819712","5302.039844774","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5229)"
"819714","5302.040427966","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819725","5303.044605606","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819727","5303.047624413","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5230) [Deviceb'Device - 2']"
"819728","5303.048365134","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819731","5303.050701751","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5230)"
"819733","5303.051208879","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819756","5304.054927000","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819758","5304.057860185","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5231) [Deviceb'Device - 2']"
"819759","5304.058218692","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819762","5304.060598531","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5231)"
"819764","5304.061103255","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819788","5305.065210361","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819790","5305.068331862","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5232) [Deviceb'Device - 2']"
"819791","5305.068715758","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819794","5305.071422555","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5232)"
"819796","5305.072004435","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819825","5306.076344951","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819827","5306.078865216","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5233) [Deviceb'Device - 2']"
"819829","5306.082729401","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819831","5306.085127604","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5233)"
"819833","5306.085422432","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819845","5307.089360016","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819847","5307.092237586","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5234) [Deviceb'Device - 2']"
"819848","5307.092662550","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819851","5307.094927191","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5234)"
"819853","5307.095295427","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819868","5308.099191193","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819870","5308.102054265","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5235) [Deviceb'Device - 2']"
"819871","5308.102498525","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819874","5308.104561886","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5235)"
"819876","5308.104917017","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819895","5309.109193392","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819897","5309.112624318","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819898","5309.112651159","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5236) [Deviceb'Device - 2']"
"819901","5309.115536974","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5236)"
"819903","5309.115983859","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819931","5310.120440024","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819933","5310.123433924","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5237) [Deviceb'Device - 2']"
"819934","5310.123824512","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819937","5310.126532281","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5237)"
"819939","5310.126788646","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819956","5311.130485795","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819958","5311.133401688","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5238) [Deviceb'Device - 2']"
"819961","5311.137633658","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819963","5311.140028455","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5238)"
"819965","5311.140552676","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"819991","5312.144559070","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"819993","5312.147510590","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5239) [Deviceb'Device - 2']"
"819994","5312.147906338","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"819997","5312.150965551","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5239)"
"819999","5312.151605401","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"820032","5313.155694781","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"820034","5313.160665398","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5240) [Deviceb'Device - 2']"
"820035","5313.161069973","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"820038","5313.163578795","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5240)"
"820040","5313.164217873","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"820048","5314.168491052","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"820050","5314.171410170","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5241) [Deviceb'Device - 2']"
"820051","5314.171786181","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"820054","5314.174322656","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5241)"
"820056","5314.174656828","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"821953","5315.178481619","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"821955","5315.181469256","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5242) [Deviceb'Device - 2']"
"821956","5315.181845327","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"821959","5315.184149283","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5242)"
"821961","5315.184459780","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"821973","5316.188821985","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"821975","5316.191696259","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5243) [Deviceb'Device - 2']"
"821977","5316.195817109","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"821979","5316.200320602","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5243)"
"821981","5316.201054149","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"821993","5317.205769584","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"821995","5317.208607238","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5244) [Deviceb'Device - 2']"
"821996","5317.210835381","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"821999","5317.213328964","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5244)"
"822001","5317.214035841","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822016","5318.218813732","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822018","5318.221737019","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5245) [Deviceb'Device - 2']"
"822019","5318.222130001","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822022","5318.224313780","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5245)"
"822024","5318.224611643","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822037","5319.229255852","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822039","5319.232157527","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5246) [Deviceb'Device - 2']"
"822040","5319.232467623","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822043","5319.234756510","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5246)"
"822045","5319.235576941","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822061","5320.239950599","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822063","5320.243007167","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5247) [Deviceb'Device - 2']"
"822064","5320.243358170","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822067","5320.245875088","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5247)"
"822069","5320.246618133","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822120","5321.250837088","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822122","5321.253822021","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5248) [Deviceb'Device - 2']"
"822124","5321.258032020","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822126","5321.260590096","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5248)"
"822128","5321.261275922","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822142","5322.264817106","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822144","5322.267854508","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5249) [Deviceb'Device - 2']"
"822145","5322.268597392","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822148","5322.271138806","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5249)"
"822150","5322.271473639","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822165","5323.275685480","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822167","5323.278690751","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5250) [Deviceb'Device - 2']"
"822168","5323.279026937","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822171","5323.281169397","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5250)"
"822173","5323.281641930","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822555","5324.285373143","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822557","5324.289545350","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5251) [Deviceb'Device - 2']"
"822558","5324.289795543","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822561","5324.292711345","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5251)"
"822563","5324.293049063","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822574","5325.297087918","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822576","5325.300186445","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5252) [Deviceb'Device - 2']"
"822577","5325.300600197","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822580","5325.303064416","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5252)"
"822582","5325.303452489","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822596","5326.307201615","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822598","5326.310243786","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5253) [Deviceb'Device - 2']"
"822600","5326.314346792","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822602","5326.316900380","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5253)"
"822604","5326.317574825","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822616","5327.321657130","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822618","5327.324733886","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5254) [Deviceb'Device - 2']"
"822619","5327.325087555","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822622","5327.327921111","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5254)"
"822624","5327.328379027","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822640","5328.335692762","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822642","5328.338665291","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5255) [Deviceb'Device - 2']"
"822643","5328.339021474","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822646","5328.341674479","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5255)"
"822648","5328.342103981","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822668","5329.345640225","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822670","5329.348678388","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5256) [Deviceb'Device - 2']"
"822671","5329.349047456","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822674","5329.351368413","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5256)"
"822676","5329.352035925","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822700","5330.356423588","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822702","5330.359347215","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5257) [Deviceb'Device - 2']"
"822703","5330.359773370","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822706","5330.362285750","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5257)"
"822708","5330.362577321","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822722","5331.366542435","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822724","5331.369583233","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5258) [Deviceb'Device - 2']"
"822726","5331.373853446","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822728","5331.376314428","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5258)"
"822730","5331.376697161","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822744","5332.380477425","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822746","5332.383359213","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5259) [Deviceb'Device - 2']"
"822747","5332.383752777","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822750","5332.386336681","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5259)"
"822752","5332.386717571","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822776","5333.390674540","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822778","5333.393658291","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5260) [Deviceb'Device - 2']"
"822779","5333.394048057","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822783","5333.396716171","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5260)"
"822785","5333.397228369","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822799","5334.400913002","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822801","5334.403571037","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5261) [Deviceb'Device - 2']"
"822802","5334.403895941","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822805","5334.406877498","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5261)"
"822807","5334.407197002","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822830","5335.410591656","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822832","5335.413497610","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5262) [Deviceb'Device - 2']"
"822833","5335.413878880","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822836","5335.416474437","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5262)"
"822838","5335.416862120","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822858","5336.420659194","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822860","5336.423585055","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5263) [Deviceb'Device - 2']"
"822862","5336.427863082","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822864","5336.430361766","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5263)"
"822866","5336.430672163","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"822882","5337.434714341","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"822884","5337.437585559","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5264) [Deviceb'Device - 2']"
"822885","5337.437974905","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"822888","5337.440461175","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5264)"
"822890","5337.440757725","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824816","5338.444995343","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824818","5338.448145909","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5265) [Deviceb'Device - 2']"
"824819","5338.448520968","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824822","5338.451147493","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5265)"
"824824","5338.451872043","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824839","5339.456142262","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824841","5339.458894154","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5266) [Deviceb'Device - 2']"
"824842","5339.459305662","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824845","5339.461792122","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5266)"
"824847","5339.462432703","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824862","5340.466427231","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824864","5340.469399971","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5267) [Deviceb'Device - 2']"
"824865","5340.469783706","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824868","5340.472244027","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5267)"
"824870","5340.472571667","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824896","5341.476786140","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824898","5341.479697303","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5268) [Deviceb'Device - 2']"
"824899","5341.480291857","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824902","5341.482785852","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5268)"
"824904","5341.483537733","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824919","5342.487813142","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824921","5342.490702303","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5269) [Deviceb'Device - 2']"
"824922","5342.491078384","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824925","5342.493483511","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5269)"
"824927","5342.493904336","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824938","5343.498350828","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824940","5343.501300344","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5270) [Deviceb'Device - 2']"
"824941","5343.501645206","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824944","5343.504300145","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5270)"
"824946","5343.505095689","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824959","5344.509562079","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824961","5344.512434819","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5271) [Deviceb'Device - 2']"
"824962","5344.512884069","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824965","5344.515509953","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5271)"
"824967","5344.516451112","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"824986","5345.520963257","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"824988","5345.523857288","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5272) [Deviceb'Device - 2']"
"824989","5345.524306728","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"824992","5345.526702377","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5272)"
"824994","5345.527504112","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825006","5346.531665825","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825008","5346.536829036","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5273) [Deviceb'Device - 2']"
"825010","5346.541260133","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825012","5346.543726465","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5273)"
"825014","5346.544242691","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825029","5347.548974121","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825031","5347.553460282","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5274) [Deviceb'Device - 2']"
"825032","5347.553847965","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825035","5347.556399318","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5274)"
"825037","5347.557220871","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825046","5348.561368187","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825048","5348.564316911","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5275) [Deviceb'Device - 2']"
"825049","5348.564727988","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825052","5348.567273971","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5275)"
"825054","5348.567724042","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825066","5349.571399856","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825068","5349.574275342","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5276) [Deviceb'Device - 2']"
"825069","5349.574649349","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825072","5349.577181045","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5276)"
"825074","5349.577920503","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825090","5350.582557323","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825092","5350.585336006","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5277) [Deviceb'Device - 2']"
"825093","5350.585772912","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825096","5350.588209999","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5277)"
"825098","5350.588930170","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825120","5351.593528368","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825122","5351.596420906","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5278) [Deviceb'Device - 2']"
"825124","5351.600764377","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825126","5351.603173792","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5278)"
"825128","5351.603591211","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
