"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"1916","95.776449870","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","62","53853","1883","Publish Message (id=62) [Deviceb'Device - 4']"
"1917","95.776626914","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","62","50551","1883","Publish Message (id=62) [Deviceb'Device - 2']"
"1918","95.776760406","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","62","41481","1883","Publish Message (id=62) [Deviceb'Device - 5']"
"1919","95.778206346","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","62","45295","1883","Publish Message (id=62) [Deviceb'Device - 1']"
"1920","95.778346350","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","62","51817","1883","Publish Message (id=62) [Deviceb'Device - 3']"
"1921","95.779364582","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","53853","Publish Ack (id=62)"
"1923","95.779729060","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","50551","Publish Ack (id=62)"
"1925","95.779762724","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","41481","Publish Ack (id=62)"
"1927","95.780817675","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","45295","Publish Ack (id=62)"
"1929","95.781234612","192.168.15.3","192.168.15.4","MQTT","70","","62","1883","51817","Publish Ack (id=62)"
"1934","96.781256213","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","63","53853","1883","Publish Message (id=63) [Deviceb'Device - 4']"
"1935","96.782999494","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","63","50551","1883","Publish Message (id=63) [Deviceb'Device - 2']"
"1936","96.783141512","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","63","41481","1883","Publish Message (id=63) [Deviceb'Device - 5']"
"1937","96.784082699","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","53853","Publish Ack (id=63)"
"1939","96.784593763","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","63","45295","1883","Publish Message (id=63) [Deviceb'Device - 1']"
"1940","96.784733187","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","63","51817","1883","Publish Message (id=63) [Deviceb'Device - 3']"
"1941","96.785682639","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","50551","Publish Ack (id=63)"
"1943","96.786063728","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","41481","Publish Ack (id=63)"
"1945","96.787295614","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","45295","Publish Ack (id=63)"
"1947","96.787669259","192.168.15.3","192.168.15.4","MQTT","70","","63","1883","51817","Publish Ack (id=63)"
"1958","97.788187024","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","64","53853","1883","Publish Message (id=64) [Deviceb'Device - 4']"
"1959","97.788340864","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","64","50551","1883","Publish Message (id=64) [Deviceb'Device - 2']"
"1960","97.789902092","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","64","41481","1883","Publish Message (id=64) [Deviceb'Device - 5']"
"1961","97.790042607","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","64","45295","1883","Publish Message (id=64) [Deviceb'Device - 1']"
"1962","97.790875770","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","64","51817","1883","Publish Message (id=64) [Deviceb'Device - 3']"
"1963","97.790898222","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","53853","Publish Ack (id=64)"
"1965","97.791265876","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","50551","Publish Ack (id=64)"
"1967","97.792759656","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","41481","Publish Ack (id=64)"
"1969","97.793173056","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","45295","Publish Ack (id=64)"
"1971","97.793210357","192.168.15.3","192.168.15.4","MQTT","70","","64","1883","51817","Publish Ack (id=64)"
"2001","98.794252422","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","65","53853","1883","Publish Message (id=65) [Deviceb'Device - 4']"
"2002","98.794409789","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","65","50551","1883","Publish Message (id=65) [Deviceb'Device - 2']"
"2003","98.796649838","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","65","41481","1883","Publish Message (id=65) [Deviceb'Device - 5']"
"2004","98.796815160","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","65","51817","1883","Publish Message (id=65) [Deviceb'Device - 3']"
"2005","98.796958861","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","53853","Publish Ack (id=65)"
"2007","98.797008294","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","65","45295","1883","Publish Message (id=65) [Deviceb'Device - 1']"
"2008","98.797425402","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","50551","Publish Ack (id=65)"
"2010","98.799423654","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","41481","Publish Ack (id=65)"
"2012","98.799830732","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","51817","Publish Ack (id=65)"
"2014","98.799859046","192.168.15.3","192.168.15.4","MQTT","70","","65","1883","45295","Publish Ack (id=65)"
"2020","99.799830155","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","66","53853","1883","Publish Message (id=66) [Deviceb'Device - 4']"
"2021","99.799983194","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","66","50551","1883","Publish Message (id=66) [Deviceb'Device - 2']"
"2022","99.800973644","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","66","41481","1883","Publish Message (id=66) [Deviceb'Device - 5']"
"2023","99.802421096","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","66","45295","1883","Publish Message (id=66) [Deviceb'Device - 1']"
"2024","99.802581640","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","66","51817","1883","Publish Message (id=66) [Deviceb'Device - 3']"
"2025","99.802710543","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","53853","Publish Ack (id=66)"
"2027","99.803150193","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","50551","Publish Ack (id=66)"
"2029","99.803168327","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","41481","Publish Ack (id=66)"
"2031","99.805367799","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","45295","Publish Ack (id=66)"
"2033","99.805411983","192.168.15.3","192.168.15.4","MQTT","70","","66","1883","51817","Publish Ack (id=66)"
"2044","100.805629570","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","67","53853","1883","Publish Message (id=67) [Deviceb'Device - 4']"
"2045","100.805800853","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","67","50551","1883","Publish Message (id=67) [Deviceb'Device - 2']"
"2046","100.806831549","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","67","41481","1883","Publish Message (id=67) [Deviceb'Device - 5']"
"2047","100.808285995","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","53853","Publish Ack (id=67)"
"2048","100.808290022","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","67","45295","1883","Publish Message (id=67) [Deviceb'Device - 1']"
"2050","100.808432331","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","67","51817","1883","Publish Message (id=67) [Deviceb'Device - 3']"
"2051","100.808682844","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","50551","Publish Ack (id=67)"
"2053","100.808718501","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","41481","Publish Ack (id=67)"
"2055","100.811085469","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","45295","Publish Ack (id=67)"
"2057","100.811434939","192.168.15.3","192.168.15.4","MQTT","70","","67","1883","51817","Publish Ack (id=67)"
"2066","101.812326717","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","68","53853","1883","Publish Message (id=68) [Deviceb'Device - 4']"
"2067","101.812516646","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","68","50551","1883","Publish Message (id=68) [Deviceb'Device - 2']"
"2068","101.812668993","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","68","41481","1883","Publish Message (id=68) [Deviceb'Device - 5']"
"2069","101.814307096","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","68","45295","1883","Publish Message (id=68) [Deviceb'Device - 1']"
"2070","101.814462870","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","68","51817","1883","Publish Message (id=68) [Deviceb'Device - 3']"
"2071","101.815116153","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","53853","Publish Ack (id=68)"
"2073","101.815771590","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","50551","Publish Ack (id=68)"
"2075","101.816073620","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","41481","Publish Ack (id=68)"
"2077","101.817216758","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","45295","Publish Ack (id=68)"
"2079","101.817574694","192.168.15.3","192.168.15.4","MQTT","70","","68","1883","51817","Publish Ack (id=68)"
"2086","102.819675120","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","69","53853","1883","Publish Message (id=69) [Deviceb'Device - 4']"
"2087","102.819830534","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","69","41481","1883","Publish Message (id=69) [Deviceb'Device - 5']"
"2088","102.819964827","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","69","50551","1883","Publish Message (id=69) [Deviceb'Device - 2']"
"2089","102.821412109","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","69","45295","1883","Publish Message (id=69) [Deviceb'Device - 1']"
"2090","102.821552735","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","69","51817","1883","Publish Message (id=69) [Deviceb'Device - 3']"
"2091","102.822458886","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","53853","Publish Ack (id=69)"
"2093","102.822841678","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","41481","Publish Ack (id=69)"
"2095","102.822863670","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","50551","Publish Ack (id=69)"
"2097","102.824167621","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","45295","Publish Ack (id=69)"
"2099","102.824626728","192.168.15.3","192.168.15.4","MQTT","70","","69","1883","51817","Publish Ack (id=69)"
"2105","103.826722779","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","70","53853","1883","Publish Message (id=70) [Deviceb'Device - 4']"
"2106","103.826877842","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","70","50551","1883","Publish Message (id=70) [Deviceb'Device - 2']"
"2107","103.827006455","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","70","41481","1883","Publish Message (id=70) [Deviceb'Device - 5']"
"2108","103.828549478","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","70","45295","1883","Publish Message (id=70) [Deviceb'Device - 1']"
"2109","103.828707276","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","70","51817","1883","Publish Message (id=70) [Deviceb'Device - 3']"
"2110","103.829526332","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","53853","Publish Ack (id=70)"
"2112","103.829878056","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","50551","Publish Ack (id=70)"
"2114","103.829899757","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","41481","Publish Ack (id=70)"
"2116","103.831220320","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","45295","Publish Ack (id=70)"
"2118","103.831655642","192.168.15.3","192.168.15.4","MQTT","70","","70","1883","51817","Publish Ack (id=70)"
"2124","104.834155502","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","71","53853","1883","Publish Message (id=71) [Deviceb'Device - 4']"
"2125","104.834306447","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","71","50551","1883","Publish Message (id=71) [Deviceb'Device - 2']"
"2126","104.834448054","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","71","41481","1883","Publish Message (id=71) [Deviceb'Device - 5']"
"2127","104.835902459","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","71","45295","1883","Publish Message (id=71) [Deviceb'Device - 1']"
"2128","104.836039007","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","71","51817","1883","Publish Message (id=71) [Deviceb'Device - 3']"
"2129","104.836901966","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","53853","Publish Ack (id=71)"
"2131","104.837280050","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","50551","Publish Ack (id=71)"
"2133","104.837300218","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","41481","Publish Ack (id=71)"
"2135","104.838664904","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","45295","Publish Ack (id=71)"
"2137","104.839053468","192.168.15.3","192.168.15.4","MQTT","70","","71","1883","51817","Publish Ack (id=71)"
"2146","105.840527933","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","72","53853","1883","Publish Message (id=72) [Deviceb'Device - 4']"
"2147","105.840677375","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","72","50551","1883","Publish Message (id=72) [Deviceb'Device - 2']"
"2148","105.840807831","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","72","41481","1883","Publish Message (id=72) [Deviceb'Device - 5']"
"2149","105.842241978","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","72","45295","1883","Publish Message (id=72) [Deviceb'Device - 1']"
"2150","105.842379227","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","72","51817","1883","Publish Message (id=72) [Deviceb'Device - 3']"
"2151","105.844419279","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","53853","Publish Ack (id=72)"
"2153","105.845253333","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","50551","Publish Ack (id=72)"
"2155","105.845281837","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","41481","Publish Ack (id=72)"
"2157","105.845281967","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","45295","Publish Ack (id=72)"
"2159","105.845282027","192.168.15.3","192.168.15.4","MQTT","70","","72","1883","51817","Publish Ack (id=72)"
"2165","106.846640120","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","73","53853","1883","Publish Message (id=73) [Deviceb'Device - 4']"
"2166","106.849417723","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","73","50551","1883","Publish Message (id=73) [Deviceb'Device - 2']"
"2167","106.849462868","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","53853","Publish Ack (id=73)"
"2169","106.849562497","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","73","41481","1883","Publish Message (id=73) [Deviceb'Device - 5']"
"2170","106.849693273","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","73","45295","1883","Publish Message (id=73) [Deviceb'Device - 1']"
"2171","106.849816065","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","73","51817","1883","Publish Message (id=73) [Deviceb'Device - 3']"
"2172","106.852264307","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","50551","Publish Ack (id=73)"
"2174","106.852724676","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","41481","Publish Ack (id=73)"
"2176","106.852759261","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","45295","Publish Ack (id=73)"
"2178","106.852759402","192.168.15.3","192.168.15.4","MQTT","70","","73","1883","51817","Publish Ack (id=73)"
"2184","107.853060649","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","74","53853","1883","Publish Message (id=74) [Deviceb'Device - 4']"
"2185","107.854032794","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","74","50551","1883","Publish Message (id=74) [Deviceb'Device - 2']"
"2186","107.855864622","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","53853","Publish Ack (id=74)"
"2188","107.856121838","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","74","41481","1883","Publish Message (id=74) [Deviceb'Device - 5']"
"2189","107.856201598","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","50551","Publish Ack (id=74)"
"2191","107.856262744","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","74","45295","1883","Publish Message (id=74) [Deviceb'Device - 1']"
"2192","107.856390014","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","74","51817","1883","Publish Message (id=74) [Deviceb'Device - 3']"
"2193","107.858738067","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","41481","Publish Ack (id=74)"
"2195","107.859154603","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","45295","Publish Ack (id=74)"
"2197","107.859154894","192.168.15.3","192.168.15.4","MQTT","70","","74","1883","51817","Publish Ack (id=74)"
"2203","108.859401857","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","75","53853","1883","Publish Message (id=75) [Deviceb'Device - 4']"
"2204","108.859553754","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","75","50551","1883","Publish Message (id=75) [Deviceb'Device - 2']"
"2205","108.860485553","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","75","41481","1883","Publish Message (id=75) [Deviceb'Device - 5']"
"2206","108.861961680","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","75","45295","1883","Publish Message (id=75) [Deviceb'Device - 1']"
"2207","108.862100572","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","75","51817","1883","Publish Message (id=75) [Deviceb'Device - 3']"
"2208","108.862102636","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","53853","Publish Ack (id=75)"
"2210","108.862463136","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","50551","Publish Ack (id=75)"
"2212","108.862524963","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","41481","Publish Ack (id=75)"
"2214","108.864720097","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","45295","Publish Ack (id=75)"
"2216","108.865119060","192.168.15.3","192.168.15.4","MQTT","70","","75","1883","51817","Publish Ack (id=75)"
"2218","109.865083441","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","76","53853","1883","Publish Message (id=76) [Deviceb'Device - 4']"
"2219","109.865251839","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","76","41481","1883","Publish Message (id=76) [Deviceb'Device - 5']"
"2220","109.866298825","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","76","50551","1883","Publish Message (id=76) [Deviceb'Device - 2']"
"2221","109.867755114","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","53853","Publish Ack (id=76)"
"2222","109.867784019","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","76","45295","1883","Publish Message (id=76) [Deviceb'Device - 1']"
"2224","109.867922971","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","76","51817","1883","Publish Message (id=76) [Deviceb'Device - 3']"
"2225","109.868229941","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","41481","Publish Ack (id=76)"
"2227","109.868271840","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","50551","Publish Ack (id=76)"
"2229","109.870575729","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","45295","Publish Ack (id=76)"
"2231","109.870986805","192.168.15.3","192.168.15.4","MQTT","70","","76","1883","51817","Publish Ack (id=76)"
"2240","110.870735746","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","77","53853","1883","Publish Message (id=77) [Deviceb'Device - 4']"
"2241","110.870883806","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","77","50551","1883","Publish Message (id=77) [Deviceb'Device - 2']"
"2242","110.871808782","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","77","41481","1883","Publish Message (id=77) [Deviceb'Device - 5']"
"2243","110.873267546","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","77","45295","1883","Publish Message (id=77) [Deviceb'Device - 1']"
"2244","110.873406418","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","77","51817","1883","Publish Message (id=77) [Deviceb'Device - 3']"
"2245","110.874259679","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","53853","Publish Ack (id=77)"
"2247","110.874327266","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","50551","Publish Ack (id=77)"
"2249","110.874327416","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","41481","Publish Ack (id=77)"
"2251","110.875970358","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","45295","Publish Ack (id=77)"
"2253","110.876366145","192.168.15.3","192.168.15.4","MQTT","70","","77","1883","51817","Publish Ack (id=77)"
"2262","111.878009123","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","78","53853","1883","Publish Message (id=78) [Deviceb'Device - 4']"
"2263","111.878160800","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","78","50551","1883","Publish Message (id=78) [Deviceb'Device - 2']"
"2264","111.878291516","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","78","41481","1883","Publish Message (id=78) [Deviceb'Device - 5']"
"2265","111.879818779","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","78","45295","1883","Publish Message (id=78) [Deviceb'Device - 1']"
"2266","111.879958423","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","78","51817","1883","Publish Message (id=78) [Deviceb'Device - 3']"
"2267","111.880707758","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","53853","Publish Ack (id=78)"
"2269","111.881090250","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","50551","Publish Ack (id=78)"
"2271","111.881124304","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","41481","Publish Ack (id=78)"
"2273","111.882727310","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","45295","Publish Ack (id=78)"
"2275","111.883158755","192.168.15.3","192.168.15.4","MQTT","70","","78","1883","51817","Publish Ack (id=78)"
"2279","112.884643262","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","79","53853","1883","Publish Message (id=79) [Deviceb'Device - 4']"
"2280","112.884808895","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","79","41481","1883","Publish Message (id=79) [Deviceb'Device - 5']"
"2281","112.884953297","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","79","50551","1883","Publish Message (id=79) [Deviceb'Device - 2']"
"2282","112.886615976","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","79","45295","1883","Publish Message (id=79) [Deviceb'Device - 1']"
"2283","112.886754017","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","79","51817","1883","Publish Message (id=79) [Deviceb'Device - 3']"
"2284","112.887341055","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","53853","Publish Ack (id=79)"
"2286","112.887797146","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","41481","Publish Ack (id=79)"
"2288","112.887825018","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","50551","Publish Ack (id=79)"
"2290","112.889324539","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","45295","Publish Ack (id=79)"
"2292","112.889713012","192.168.15.3","192.168.15.4","MQTT","70","","79","1883","51817","Publish Ack (id=79)"
"2300","113.890010980","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","80","53853","1883","Publish Message (id=80) [Deviceb'Device - 4']"
"2301","113.890160973","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","80","41481","1883","Publish Message (id=80) [Deviceb'Device - 5']"
"2302","113.891714777","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","80","50551","1883","Publish Message (id=80) [Deviceb'Device - 2']"
"2303","113.891854220","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","80","45295","1883","Publish Message (id=80) [Deviceb'Device - 1']"
"2304","113.892697492","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","80","51817","1883","Publish Message (id=80) [Deviceb'Device - 3']"
"2305","113.892743458","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","53853","Publish Ack (id=80)"
"2307","113.893078260","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","41481","Publish Ack (id=80)"
"2309","113.894546863","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","50551","Publish Ack (id=80)"
"2311","113.894592549","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","45295","Publish Ack (id=80)"
"2313","113.895307529","192.168.15.3","192.168.15.4","MQTT","70","","80","1883","51817","Publish Ack (id=80)"
"2319","114.895745809","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","81","53853","1883","Publish Message (id=81) [Deviceb'Device - 4']"
"2320","114.895931259","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","81","41481","1883","Publish Message (id=81) [Deviceb'Device - 5']"
"2321","114.897953677","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","81","45295","1883","Publish Message (id=81) [Deviceb'Device - 1']"
"2322","114.898115643","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","81","50551","1883","Publish Message (id=81) [Deviceb'Device - 2']"
"2323","114.898344966","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","53853","Publish Ack (id=81)"
"2325","114.898742556","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","41481","Publish Ack (id=81)"
"2327","114.899088088","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","81","51817","1883","Publish Message (id=81) [Deviceb'Device - 3']"
"2328","114.900652882","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","45295","Publish Ack (id=81)"
"2330","114.901108813","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","50551","Publish Ack (id=81)"
"2332","114.901122258","192.168.15.3","192.168.15.4","MQTT","70","","81","1883","51817","Publish Ack (id=81)"
"2341","115.902412206","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 5'","82","41481","1883","Publish Message (id=82) [Deviceb'Device - 5']"
"2342","115.902586234","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 4'","82","53853","1883","Publish Message (id=82) [Deviceb'Device - 4']"
"2343","115.904740361","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","82","45295","1883","Publish Message (id=82) [Deviceb'Device - 1']"
"2344","115.904913848","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 3'","82","51817","1883","Publish Message (id=82) [Deviceb'Device - 3']"
"2345","115.905046308","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 2'","82","50551","1883","Publish Message (id=82) [Deviceb'Device - 2']"
"2346","115.905318242","192.168.15.3","192.168.15.4","MQTT","70","","82","1883","41481","Publish Ack (id=82)"
"2348","115.905319063","192.168.15.3","192.168.15.4","MQTT","70","","82","1883","53853","Publish Ack (id=82)"
